Time_s,Temp_C
49364.037,39.1
49376.689,38.6
49389.346,39.85
49402.003,38.85
49427.313,38.35
49439.969,38.6
49452.627,39.85
49477.939,40.1
49490.597,41.1
49503.251,40.85
49515.907,39.85
49528.563,40.6
49541.215,40.35
49553.871,40.85
49579.181,41.1
49591.836,39.85
49604.491,41.1
49642.461,40.85
49655.117,41.1
49667.772,40.6
49680.429,41.1
49693.083,42.1
49705.742,40.6
49718.399,41.1
49731.061,41.35
49743.718,42.1
49769.037,42.35
49781.696,42.1
49794.359,42.35
49832.34,41.6
49845.002,42.35
49882.982,41.1
49895.639,42.6
49908.298,41.85
49946.276,41.6
49958.935,43.6
49971.592,43.1
49996.925,43.35
50009.576,43.6
50060.175,42.35
50072.825,43.35
50085.474,44.35
50098.125,43.6
50110.748,42.6
50123.375,43.85
50136.004,44.6
50148.634,44.85
50161.261,43.1
50173.891,44.35
50186.523,44.6
50199.153,44.85
50211.78,44.6
50224.409,44.1
50237.036,43.6
50249.664,43.35
50262.294,45.6
50274.92,44.35
50287.546,44.1
50300.169,44.35
50312.809,45.35
50325.439,44.35
50338.063,45.85
50350.689,44.85
50363.318,45.35
50375.949,44.6
50388.573,44.85
50401.205,45.35
50413.832,44.35
50426.463,45.35
50439.092,46.35
50451.722,45.35
50464.351,45.6
50476.981,45.35
50489.608,44.1
50502.236,45.1
50514.868,46.6
50527.496,46.35
50540.126,45.85
50552.756,47.1
50565.389,45.35
50578.019,46.1
50590.647,45.35
50603.278,46.35
50615.907,46.1
50628.54,46.6
50641.172,45.6
50653.81,46.6
50666.438,46.35
50691.699,46.6
50704.332,46.35
50716.967,46.1
50729.597,46.35
50742.229,46.6
50767.492,46.85
50780.125,47.6
50792.757,47.35
50805.389,46.35
50818.023,47.85
50830.655,46.6
50843.289,47.6
50855.927,47.85
50868.56,48.1
50881.194,48.35
50893.828,46.6
50906.458,47.85
50919.093,49.1
50931.723,47.85
50944.356,48.6
50956.992,47.85
50969.624,47.6
50982.258,48.35
50994.893,49.35
51007.532,48.6
51020.17,48.1
51032.802,47.85
51045.431,49.35
51070.693,49.1
51083.321,47.85
51095.952,48.6
51108.58,48.85
51133.845,49.35
51146.483,49.6
51159.118,48.85
51171.751,49.1
51184.388,49.6
51197.023,49.35
51209.651,48.6
51222.282,49.6
51234.917,49.85
51247.554,50.6
51260.188,49.85
51272.832,50.35
51285.469,50.1
51298.104,49.35
51310.739,50.1
51323.374,50.6
51336.008,50.35
51348.642,49.85
51361.275,50.35
51373.911,49.85
51386.552,50.6
51399.19,50.35
51424.462,49.85
51437.102,51.35
51449.735,49.85
51462.371,50.6
51475.002,51.85
51487.633,51.35
51500.27,50.1
51512.907,51.1
51525.551,50.6
51538.184,50.1
51550.822,50.35
51563.457,51.35
51576.09,51.6
51601.366,51.85
51614.004,50.85
51626.658,51.6
51639.279,50.6
51651.921,51.35
51677.205,51.1
51689.845,51.6
51702.484,51.35
51715.124,51.1
51727.764,51.6
51740.403,50.35
51753.046,50.85
51765.687,50.1
51778.327,51.1
51803.6,51.35
51816.24,52.85
51828.886,51.35
51841.53,51.85
51879.448,51.6
51892.093,52.1
51904.731,51.35
51917.372,51.1
51930.013,51.85
51942.655,52.35
51955.296,51.85
51967.938,51.6
51993.216,51.1
52005.862,51.35
52031.142,50.85
52043.785,52.6
52056.428,52.85
52069.072,52.6
52081.713,50.35
52094.355,52.35
52107.002,51.85
52119.644,52.6
52157.575,52.85
52170.219,51.85
52182.86,52.35
52195.506,51.35
52208.152,53.1
52220.796,52.6
52233.44,51.6
52246.082,52.6
52271.377,52.85
52284.025,51.35
52296.675,52.85
52309.324,51.35
52321.973,53.1
52334.619,51.35
52359.91,52.6
52372.556,52.35
52385.202,52.6
52410.496,51.6
52435.787,51.35
52448.434,53.1
52461.076,52.35
52473.722,53.1
52486.365,53.35
52499.013,51.35
52511.661,52.1
52536.952,52.6
52549.6,52.35
52562.247,52.6
52574.894,52.85
52587.537,52.1
52600.183,51.1
52612.831,50.85
52625.482,51.35
52638.131,52.35
52650.78,51.6
52663.423,53.35
52676.073,52.35
52688.719,53.1
52714.013,52.1
52726.66,53.1
52739.308,52.1
52751.957,52.6
52764.607,53.35
52789.907,52.6
52815.208,52.1
52827.862,53.85
52840.513,52.1
52853.164,53.35
52865.82,51.1
52878.471,52.35
52891.118,52.1
52903.769,53.35
52916.415,52.6
52929.068,52.35
52941.718,52.1
52954.368,53.35
52967.018,52.1
52979.667,54.1
52992.316,53.35
53004.967,51.85
53017.621,53.35
53030.273,50.85
53042.928,52.85
53068.232,52.6
53080.881,51.6
53093.534,52.1
53106.183,51.85
53118.834,52.6
53131.489,53.35
53144.143,52.1
53169.446,52.6
53182.097,53.6
53194.746,51.85
53207.398,53.1
53220.048,52.35
53232.7,53.1
53245.347,52.6
53257.995,53.6
53270.645,50.85
53283.301,52.1
53295.951,53.6
53308.603,52.6
53321.255,52.35
53333.906,52.85
53346.56,52.35
53371.874,52.85
53384.519,53.1
53397.172,52.1
53409.827,52.6
53422.483,52.1
53435.139,53.6
53447.795,52.35
53473.1,51.6
53485.755,52.35
53498.413,52.1
53511.066,52.35
53523.721,52.1
53536.378,52.6
53549.03,52.85
53561.686,51.35
53574.34,52.1
53599.647,52.6
53612.308,52.35
53624.968,53.35
53637.621,52.1
53650.278,52.35
53662.935,52.85
53675.595,52.35
53688.25,52.1
53700.907,52.6
53713.565,52.1
53738.886,52.35
53751.543,52.1
53776.862,51.35
53789.521,52.35
53802.177,52.6
53814.836,52.85
53827.495,51.1
53840.153,52.6
53852.812,53.35
53865.473,53.1
53878.137,53.35
53890.796,52.6
53916.128,53.35
53928.79,53.85
53941.453,51.35
53954.114,52.6
53966.774,51.6
53979.44,52.6
53992.104,53.6
54004.769,53.35
54017.43,52.6
54030.089,51.35
54042.75,52.6
54068.071,52.85
54080.735,52.35
54093.398,52.85
54106.058,52.1
54118.717,53.35
54131.378,52.1
54144.037,53.35
54156.696,52.1
54169.358,52.35
54182.016,52.6
54232.663,53.35
54245.326,52.35
54283.309,53.6
54295.97,51.85
54308.631,52.85
54321.294,52.1
54333.956,52.85
54346.617,54.1
54359.28,52.85
54371.937,52.1
54384.601,54.1
54397.266,52.6
54422.593,52.85
54435.256,52.35
54447.921,52.1
54460.582,53.1
54473.248,52.35
54485.912,53.6
54498.579,52.35
54523.904,53.1
54536.569,52.1
54549.235,53.85
54561.899,52.35
54574.562,53.35
54587.225,52.6
54612.56,52.1
54625.224,53.1
54637.891,52.35
54675.876,52.6
54688.539,52.1
54701.202,52.6
54713.863,52.1
54726.529,52.85
54739.192,52.1
54751.853,52.35
54764.513,52.6
54777.179,53.1
54789.842,52.85
54802.509,52.35
54815.172,52.1
54827.836,52.85
54853.166,52.6
54865.834,53.6
54878.503,51.6
54891.173,52.85
54916.52,52.6
54941.866,52.35
54967.207,52.6
54979.878,52.35
54992.55,53.6
55005.245,52.35
55017.874,52.6
55030.506,53.35
55043.135,52.6
55055.762,53.6
55068.39,53.35
55081.02,52.1
55093.647,53.6
55106.279,53.35
55131.539,53.1
55144.169,52.6
55169.43,52.85
55182.06,51.6
55194.691,53.6
55207.334,52.85
55219.956,53.35
55257.851,52.85
55270.478,53.35
55283.104,52.6
55295.734,53.1
55308.362,53.35
55320.989,53.6
55333.617,52.85
55346.246,51.35
55358.874,52.6
55371.502,53.6
55384.129,53.1
55396.753,52.6
55409.379,52.35
55422.009,52.1
55434.639,52.85
55447.271,53.6
55459.901,52.6
55472.524,52.35
55485.157,52.1
55497.791,52.85
55510.422,53.35
55523.053,53.1
55535.685,53.6
55548.317,53.35
55573.583,53.6
55611.477,52.6
55624.115,53.1
55636.749,53.6
55649.378,52.1
55674.638,54.1
55687.273,53.85
55712.537,53.35
55725.168,52.1
55737.799,53.35
55750.428,52.35
55763.058,53.85
55775.688,53.35
55788.322,52.35
55800.949,52.6
55813.582,53.35
55826.211,53.6
55838.843,53.85
55851.47,52.1
55864.102,52.35
55876.73,52.85
55889.363,52.35
55901.992,52.85
55914.625,53.35
55927.255,51.6
55939.884,54.1
55952.517,52.1
55965.149,52.85
55977.783,54.1
55990.415,52.6
56003.049,52.1
56015.682,54.1
56028.318,52.6
56040.95,53.1
56053.581,52.1
56066.215,52.35
56078.848,52.85
56091.48,53.85
56104.108,53.35
56116.743,52.1
56129.379,54.1
56154.65,53.6
56167.28,52.6
56179.917,51.85
56192.551,52.6
56205.184,53.85
56217.818,53.1
56230.468,52.35
56243.108,52.6
56255.739,53.6
56268.378,54.35
56281.014,52.1
56293.649,52.35
56318.925,53.85
56331.561,53.35
56344.2,53.6
56356.834,52.6
56369.469,51.85
56382.105,53.1
56394.742,52.35
56407.373,52.85
56420.011,54.6
56432.649,54.1
56445.28,54.35
56457.918,52.85
56470.548,53.6
56483.182,52.1
56495.814,51.85
56508.446,53.6
56521.081,52.35
56533.719,52.85
56546.354,54.1
56558.985,52.6
56571.617,53.6
56584.248,52.35
56596.883,53.35
56609.518,53.1
56622.154,53.6
56634.791,52.35
56647.428,53.35
56660.063,53.85
56672.702,52.1
56685.334,53.35
56697.97,52.6
56710.608,53.35
56723.245,54.35
56735.88,53.35
56748.515,53.6
56761.151,53.35
56773.787,52.1
56786.424,53.35
56811.701,52.35
56824.336,53.35
56836.974,52.35
56849.61,52.6
56862.259,53.6
56874.889,52.35
56900.166,52.1
56912.809,53.85
56925.448,51.1
56938.086,52.35
56950.722,53.6
56963.359,52.1
56975.996,53.85
57001.273,53.35
57013.915,53.85
57026.558,52.35
57039.202,52.1
57051.845,52.85
57064.488,52.6
57077.127,52.1
57089.767,53.1
57102.409,52.85
57115.047,53.85
57127.684,52.85
57140.325,52.1
57152.967,53.35
57178.252,53.6
57190.891,52.6
57203.529,53.35
57216.166,53.85
57228.806,53.1
57241.446,51.35
57254.088,53.1
57266.728,52.6
57279.37,53.6
57292.012,53.85
57304.657,52.1
57317.3,53.35
57329.944,53.6
57367.875,52.35
57393.154,53.35
57405.799,53.85
57418.442,53.6
57431.083,53.85
57443.727,53.35
57456.37,52.1
57469.014,53.6
57481.656,51.85
57494.301,53.35
57506.947,53.6
57519.591,52.35
57544.883,52.85
57557.53,53.85
57570.173,52.1
57582.818,52.35
57595.462,52.85
57608.105,53.35
57633.397,53.1
57646.038,53.35
57658.679,53.6
57671.327,52.35
57683.976,52.6
57709.263,53.35
57721.909,51.6
57734.556,52.1
57747.201,53.6
57772.49,53.85
57785.137,53.35
57797.785,53.85
57810.431,52.1
57823.076,52.6
57835.721,53.35
57848.367,52.85
57861.017,53.1
57873.663,53.85
57886.309,53.1
57898.956,52.35
57911.602,53.6
57924.246,52.35
57936.893,53.6
57962.191,53.35
57974.84,52.6
57987.486,52.85
58000.136,52.35
58012.782,52.1
58025.431,52.6
58038.079,52.85
58063.375,52.1
58076.027,52.35
58088.675,52.6
58101.323,52.1
58113.973,52.85
58126.624,52.35
58139.273,52.6
58151.921,53.85
58164.57,53.35
58177.22,54.1
58189.87,53.35
58202.524,52.85
58215.178,53.35
58227.829,52.1
58240.48,52.6
58253.135,52.35
58265.789,52.85
58278.442,53.6
58303.741,52.6
58316.393,52.35
58329.044,52.85
58341.696,53.35
58354.35,51.6
58367.017,52.6
58404.977,53.35
58417.627,52.35
58430.281,53.35
58442.939,52.85
58455.592,52.35
58468.246,52.6
58480.898,53.6
58493.553,52.35
58506.204,53.6
58518.853,52.6
58544.158,52.35
58556.812,52.1
58569.463,52.35
58582.116,53.6
58607.415,52.85
58620.066,53.6
58632.714,52.35
58645.366,53.35
58658.019,52.1
58670.67,52.35
58683.325,53.35
58695.98,52.1
58708.63,52.6
58721.285,53.6
58733.939,53.35
58759.239,53.6
58771.891,52.35
58784.543,51.35
58797.195,52.35
58822.508,52.1
58835.161,51.1
58847.82,53.1
58860.475,52.85
58873.135,52.1
58898.448,53.35
58911.101,51.85
58923.757,52.85
58936.415,53.1
58949.072,52.35
58961.728,51.35
58974.384,52.35
58987.041,51.85
58999.697,52.6
59012.351,52.35
59025.008,53.35
59037.665,52.6
59050.321,52.1
59062.972,52.6
59075.631,52.35
59088.282,52.6
59100.941,50.85
59113.595,51.1
59151.562,49.85
59164.214,51.85
59176.867,52.6
59189.52,51.35
59202.18,52.1
59214.832,51.1
59227.487,51.35
59240.144,50.35
59252.802,51.35
59265.455,50.6
59278.11,51.35
59303.427,49.85
59316.084,50.6
59341.398,50.85
59366.714,51.6
59379.368,50.1
59392.027,49.6
59404.682,49.85
59417.343,51.1
59429.999,49.85
59442.652,50.35
59455.31,50.1
59480.623,48.85
59493.297,48.6
59505.937,49.6
59518.579,48.85
59531.223,49.85
59543.867,49.35
59556.51,49.1
59581.798,50.35
59594.442,48.85
59619.685,49.85
59632.308,48.6
59644.93,49.6
59657.551,49.85
59670.169,48.85
59695.409,49.35
59708.027,48.1
59720.64,49.1
59733.258,49.35
59758.495,47.85
59771.111,48.6
59783.734,47.6
59796.358,48.35
59808.976,47.85
59821.599,47.6
59834.221,49.1
59846.842,48.1
59859.458,48.85
59872.079,47.85
59884.698,49.1
59897.319,47.85
59922.568,47.6
59935.187,47.85
59947.808,47.35
59960.428,46.6
59973.051,47.85
59985.675,47.35
59998.301,47.85
60036.172,46.85
60048.799,47.85
60086.664,47.6
60111.923,46.6
60137.179,47.35
60149.808,46.85
60162.433,45.85
60175.06,47.1
60200.309,46.6
60212.936,46.85
60238.188,46.6
60250.818,45.6
60276.076,46.35
60288.702,46.6
60301.328,45.6
60326.58,46.35
60339.21,45.35
60351.837,44.35
60364.465,44.1
60377.092,46.6
60389.72,44.35
60402.345,45.35
60414.969,45.1
60427.601,45.6
60440.232,45.1
60452.874,44.85
60465.491,44.35
60478.122,45.6
60490.752,45.35
60503.382,44.35
60516.013,44.85
60528.64,45.1
60541.268,44.35
60553.896,44.6
60566.526,45.6
60579.157,44.35
60617.05,44.1
60629.681,44.85
60642.311,43.1
60654.936,44.35
60667.562,43.1
60680.187,44.6
60692.814,43.85
60705.442,43.6
60718.072,42.6
60730.699,43.6
60743.325,43.35
60768.583,43.6
60781.208,43.1
60793.835,43.35
60806.462,43.1
60831.716,43.35
60844.343,43.1
60856.97,42.85
60869.594,41.85
60882.22,42.85
60894.845,42.35
60907.472,43.6
60920.1,41.6
60932.732,41.85
60945.363,43.1
60957.991,42.1
60970.619,42.35
61008.504,41.6
61021.135,42.35
61033.763,42.1
61046.392,40.85
61059.015,42.1
61071.649,40.85
61084.281,41.1
61096.909,41.85
61109.54,42.85
61122.171,41.85
61134.797,41.1
61172.697,40.35
61185.326,42.1
61197.957,41.85
61210.589,42.1
61223.224,40.6
61235.853,41.6
61248.482,40.6
61261.112,41.1
61273.746,40.6
61286.376,39.85
61299.005,40.6
61311.637,40.85
61324.265,40.6
61336.894,40.35
61349.525,39.85
61362.159,41.1
61374.792,39.85
61387.426,39.6
61400.054,39.85
61412.683,40.1
61425.315,39.85
61450.583,40.1
61463.218,39.85
61475.851,39.6
61488.478,38.6
61501.107,39.6
61513.742,40.1
61526.377,39.35
61539.014,39.6
61551.647,38.6
61564.28,39.6
61576.914,38.35
61589.547,39.1
61602.185,38.6
61614.819,38.85
61627.455,39.85
61640.086,38.85
61652.719,39.35
61665.355,37.35
61677.982,38.35
61690.62,38.6
61715.887,38.35
61728.527,37.6
61741.162,38.6
61766.434,37.35
61804.343,38.6
61816.976,37.6
61829.61,37.85
61842.247,37.6
61867.523,36.35
61880.161,35.85
61892.799,36.35
61905.435,37.35
61918.078,37.1
61930.715,37.35
61943.354,38.1
61955.989,37.85
61968.624,36.1
61981.262,36.6
62006.539,35.85
62019.171,36.6
62044.453,37.6
62057.091,36.6
62082.368,36.1
62095.003,36.85
62107.643,36.1
62132.923,35.1
62170.844,35.35
62196.119,36.6
62208.759,35.35
62234.036,34.6
62246.674,35.1
62259.316,35.35
62271.958,35.6
62284.593,33.35
62297.232,35.6
62309.87,35.1
62335.147,34.6
62347.787,34.35
62360.422,35.35
62373.06,34.35
62385.697,34.1
62398.334,34.85
62410.975,34.1
62423.615,34.6
62448.904,35.35
62461.542,34.1
62474.179,33.6
62486.818,34.6
62499.459,34.35
62524.744,35.35
62537.382,34.1
62562.655,32.85
62575.299,33.1
62587.939,34.35
62600.578,33.35
62613.217,34.85
62625.854,33.35
62651.132,34.35
62663.777,34.1
62676.421,32.85
62689.06,33.1
62701.701,33.35
62714.347,32.85
62726.986,33.1
62739.627,33.35
62752.27,32.35
62764.916,32.85
62790.2,32.1
62840.768,31.6
62853.413,30.85
62866.052,31.85
62878.693,32.1
62941.901,31.6
62954.543,30.85
62967.184,31.85
62979.826,31.35
62992.471,30.85
63005.111,31.35
63017.755,31.6
63030.398,31.35
63043.037,30.85
63055.676,31.85
63068.316,30.85
63080.959,32.35
63093.6,30.85
63118.878,30.35
63131.522,31.35
63144.167,30.85
63156.813,31.35
63169.459,30.85
63182.098,30.1
63194.737,31.35
63207.376,30.6
63220.016,29.85
63232.658,29.6
63245.298,31.1
63257.943,29.6
63270.583,29.85
63283.228,30.6
63295.871,30.35
63308.508,29.85
63321.151,30.85
63346.437,29.6
63359.083,30.6
63371.728,28.85
63384.372,30.85
63397.017,29.1
63409.659,29.85
63422.303,30.1
63434.943,30.85
63447.583,29.6
63460.229,30.85
63472.87,29.85
63485.508,29.6
63498.15,28.85
63510.793,30.35
63523.434,29.35
63536.079,29.6
63548.736,30.85
63561.378,30.6
63574.022,30.85
63586.667,29.6
63599.308,31.1
63611.951,30.35
63624.596,29.85
63637.239,29.6
63649.885,30.1
63662.533,29.85
63675.181,30.85
63687.828,30.35
63700.48,27.6
63713.127,28.6
63725.771,30.1
63738.423,30.85
63751.065,28.85
63763.71,29.6
63776.359,29.85
63801.655,30.1
63814.3,29.85
63826.95,29.1
63839.6,29.6
63852.249,29.85
63864.897,28.85
63877.542,29.6
63890.191,30.35
63902.841,29.85
63915.495,30.85
63928.145,29.6
63940.792,30.1
63953.44,29.6
63966.094,30.1
63978.747,28.85
63991.397,29.6
64004.049,28.35
64016.708,28.85
64029.361,29.35
64042.007,28.85
64054.653,30.35
64067.305,28.85
64079.956,30.1
64092.604,28.6
64105.253,28.85
64117.903,29.85
64130.551,28.85
64143.202,28.35
64155.85,28.6
64168.498,28.85
64181.144,29.6
64193.801,28.35
64206.462,28.6
64219.107,28.35
64244.407,28.6
64257.06,30.35
64269.712,28.85
64295.009,28.35
64307.658,29.6
64320.305,30.1
64332.958,29.6
64345.612,27.85
64358.262,28.6
64370.915,28.85
64383.569,29.85
64396.225,30.1
64408.88,30.35
64446.831,28.6
64459.488,29.6
64484.795,28.85
64497.446,29.85
64510.114,29.35
64522.731,28.35
64547.968,29.6
64560.588,29.1
64573.208,28.85
64585.824,29.6
64598.45,29.1
64611.066,28.6
64623.687,28.85
64648.929,29.6
64661.545,29.85
64674.165,28.85
64686.787,28.1
64699.403,29.6
64712.021,29.1
64724.643,29.6
64762.512,28.6
64775.128,29.85
64787.753,28.85
64800.375,29.85
64812.998,28.85
64825.619,28.6
64838.239,29.85
64850.859,28.6
64876.106,29.35
64888.725,28.85
64913.97,27.6
64926.594,30.1
64939.222,29.1
64951.845,28.6
64964.465,29.35
64977.093,28.6
64989.72,29.85
65002.345,29.6
65027.591,28.35
65040.213,29.6
65065.456,29.85
65078.083,28.85
65090.707,28.6
65103.329,28.85
65115.953,29.6
65128.576,28.85
65141.204,28.6
65153.829,28.35
65166.454,28.6
65179.079,29.35
65191.703,29.1
65204.327,28.85
65216.952,30.1
65229.578,28.85
65242.202,28.6
65254.829,28.85
65267.452,29.1
65292.707,28.6
65305.334,30.1
65317.965,28.85
65330.592,29.6
65368.482,28.85
65381.111,29.1
65393.743,28.6
65418.994,29.6
65431.609,28.35
65444.235,28.6
65456.862,28.85
65469.486,28.35
65482.11,28.85
65494.738,29.1
65507.365,28.85
65519.991,28.6
65545.242,28.85
65557.867,28.35
65570.494,29.85
65595.752,29.6
65608.38,29.85
65621.006,27.6
65646.254,29.6
65658.879,28.35
65709.398,29.85
65722.027,28.35
65747.281,29.1
65759.91,28.6
65772.539,29.6
65797.794,27.85
65810.421,28.35
65835.673,28.85
65848.297,28.6
65873.552,28.85
65898.813,29.85
65911.442,29.6
65936.701,28.35
65949.328,28.85
65961.956,29.6
65974.586,28.85
65987.213,29.6
65999.841,28.85
66012.471,28.35
66025.1,28.85
66037.731,28.6
66062.989,29.1
66075.616,29.6
66088.247,29.1
66100.876,29.35
66113.509,28.85
66138.771,28.6
66151.407,27.85
66164.041,28.85
66176.67,28.35
66189.298,27.6
66201.933,28.85
66214.569,30.1
66227.2,28.6
66239.828,29.85
66252.459,28.35
66277.723,28.85
66302.998,28.35
66315.637,28.85
66340.899,29.85
66353.531,28.85
66366.162,28.1
66378.792,28.6
66404.054,28.35
66429.316,28.85
66441.951,28.35
66454.584,28.85
66467.216,29.1
66479.845,28.6
66492.479,29.85
66505.108,29.6
66517.739,28.35
66530.371,27.6
66543.003,28.6
66555.637,28.85
66568.265,28.1
66593.529,28.85
66606.162,27.6
66618.795,28.85
66644.065,27.6
66656.699,28.35
66669.337,28.6
66681.968,27.6
66694.601,28.6
66707.232,28.85
66719.86,29.6
66732.497,28.6
66745.13,28.1
66757.767,29.6
66770.4,28.85
66795.669,28.35
66808.303,29.35
66820.938,28.85
66833.571,29.1
66846.204,29.6
66858.838,28.85
66871.472,28.6
66896.74,28.35
66909.377,29.6
66922.014,29.85
66947.28,28.6
66959.918,29.6
66972.555,28.85
66985.185,27.6
66997.818,28.6
67010.45,28.85
67023.09,29.85
67035.728,29.1
67048.362,29.6
67060.996,28.85
67086.267,30.1
67098.903,28.6
67111.539,30.1
67124.175,28.1
67136.806,28.6
67149.439,30.1
67162.073,28.6
67174.708,30.35
67187.342,28.85
67199.975,28.6
67212.612,29.1
67225.245,27.85
67237.884,28.35
67263.155,27.85
67275.791,28.85
67288.433,28.6
67301.066,29.35
67313.709,27.6
67326.345,29.85
67338.981,28.6
67351.619,28.85
67364.259,30.1
67376.9,29.85
67389.538,29.6
67402.176,29.85
67414.818,28.35
67427.452,29.6
67440.089,28.6
67452.729,29.6
67465.367,28.85
67478.007,28.35
67490.645,28.85
67515.929,28.6
67528.571,28.35
67541.213,28.85
67553.855,28.35
67579.135,27.6
67591.777,29.85
67604.419,28.35
67629.704,28.85
67642.344,28.6
67654.987,30.35
67667.628,28.85
67680.269,28.6
67692.91,29.85
67705.554,28.85
67718.198,28.6
67730.84,28.1
67743.478,28.85
67756.119,28.35
67768.763,27.35
67781.408,30.1
67794.051,28.85
67806.697,28.35
67819.342,28.6
67831.987,29.85
67844.63,27.6
67857.272,27.85
67869.919,29.6
67882.562,28.85
67907.848,29.1
67920.49,28.35
67945.77,28.85
67958.414,28.6
67971.057,28.85
67983.699,28.35
67996.35,27.85
68008.996,29.35
68021.639,28.6
68034.285,29.6
68046.928,28.35
68059.573,29.6
68072.219,28.85
68084.864,29.6
68097.509,28.85
68110.156,28.6
68135.45,27.6
68148.098,28.35
68160.745,28.6
68186.036,29.35
68198.68,29.1
68211.325,28.85
68236.615,30.1
68249.26,28.35
68261.905,29.85
68274.553,28.85
68287.197,28.35
68299.843,28.85
68312.493,28.35
68350.441,28.85
68363.089,29.6
68388.388,28.85
68401.039,28.35
68413.686,29.1
68438.985,28.35
68451.633,28.85
68464.285,28.6
68476.938,28.35
68502.241,29.6
68514.895,27.85
68527.546,27.35
68540.19,28.85
68552.84,29.85
68565.492,29.35
68578.146,28.35
68590.794,28.85
68603.448,29.6
68641.4,28.35
68679.341,29.6
68691.991,28.85
68717.294,29.6
68729.945,28.85
68742.597,30.1
68755.246,28.6
68767.896,27.85
68780.546,28.35
68793.196,28.85
68818.495,27.35
68831.147,28.85
68843.793,29.1
68856.445,28.35
68881.741,28.85
68894.393,29.1
68907.041,28.85
68919.69,28.35
68932.342,28.85
68944.99,28.35
68970.29,27.6
68982.94,28.35
68995.591,28.85
69008.253,28.35
69020.903,29.35
69033.556,30.35
69046.212,28.35
69058.861,28.6
69071.516,28.85
69096.825,28.35
69109.476,30.1
69122.129,28.85
69134.783,28.6
69147.437,28.35
69160.089,29.35
69172.742,30.1
69185.398,28.85
69210.71,27.6
69223.362,28.85
69236.016,28.6
69248.671,28.35
69273.994,28.85
69311.964,29.85
69324.621,28.6
69337.275,30.1
69349.926,28.6
69362.578,28.85
69387.889,29.6
69400.546,28.85
69413.2,28.35
69425.858,28.85
69463.847,27.35
69476.461,30.1
69489.071,28.35
69501.682,29.6
69514.296,29.35
69526.913,29.1
69539.527,28.85
69564.758,28.35
69577.37,29.1
69589.993,29.6
69602.606,28.85
69615.215,27.6
69627.836,28.35
69640.448,29.35
69653.061,28.85
69665.671,28.6
69678.282,28.85
69690.896,29.6
69703.51,29.85
69716.122,29.1
69728.734,28.6
69741.352,29.6
69753.966,28.6
69779.193,30.35
69791.812,28.85
69804.426,28.6
69817.045,29.35
69829.661,28.35
69842.284,29.6
69854.902,28.6
69867.519,28.85
69892.748,29.1
69905.366,29.6
69930.6,28.35
69943.217,28.6
69955.838,28.85
69981.081,28.35
69993.697,28.6
70006.318,29.85
70018.936,28.85
70031.555,28.6
70044.176,28.85
70082.032,28.6
70094.653,29.6
70107.271,28.35
70119.889,29.85
70132.507,28.35
70145.122,28.6
70157.743,28.35
70170.362,28.6
70182.982,27.85
70195.602,29.6
70208.222,28.6
70220.84,28.35
70233.461,28.85
70246.082,28.35
70271.32,28.6
70296.559,28.85
70309.176,29.6
70321.798,28.85
70347.04,29.6
