Time_s,preStretchTest_2x24compress_Raw,preStretchTest_2x24compress_DeltaPct,preStretchTest_1x24compress_Raw,preStretchTest_1x24compress_DeltaPct,preStretchTest_2x24stretch_Raw,preStretchTest_2x24stretch_DeltaPct,preStretchTest_1x24stretch_Raw,preStretchTest_1x24stretch_DeltaPct,preStretchTest_rest_Raw,preStretchTest_rest_DeltaPct
35.85200602,NaN,NaN,NaN,NaN,NaN,NaN,140.239875,9.53138271387987,NaN,NaN
35.85292338,NaN,NaN,NaN,NaN,157.245640625,8.21229811379144,NaN,NaN,NaN,NaN
35.85371972,NaN,NaN,108.6863671875,-1.55900962746221,NaN,NaN,NaN,NaN,NaN,NaN
35.85448056,91.2078359375,-2.06601184978639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.93367286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.6899296875,2.68980996319713
35.93462488,NaN,NaN,NaN,NaN,NaN,NaN,140.18009375,9.48469183532008,NaN,NaN
35.93553866,NaN,NaN,NaN,NaN,157.093640625,8.10769572705488,NaN,NaN,NaN,NaN
35.9363459,NaN,NaN,108.6391953125,-1.60173482118148,NaN,NaN,NaN,NaN,NaN,NaN
35.93708708,91.15209375,-2.12586476345305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.01628242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.630015625,2.6388316942713
36.01723404,NaN,NaN,NaN,NaN,NaN,NaN,140.02934375,9.3669517421824,NaN,NaN
36.01816172,NaN,NaN,NaN,NaN,157.0225625,8.05878163810908,NaN,NaN,NaN,NaN
36.01897376,NaN,NaN,108.5408515625,-1.69080814654388,NaN,NaN,NaN,NaN,NaN,NaN
36.01971632,91.05590625,-2.22914564264915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.09890048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.553859375,2.57403365469784
36.09983358,NaN,NaN,NaN,NaN,NaN,NaN,139.915828125,9.2782927686495,NaN,NaN
36.10076076,NaN,NaN,NaN,NaN,156.918859375,7.98741588556277,NaN,NaN,NaN,NaN
36.101589,NaN,NaN,108.4570859375,-1.76667756142596,NaN,NaN,NaN,NaN,NaN,NaN
36.10232496,91.0203515625,-2.26732232241049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.1814934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.4359140625,2.47367912008144
36.1824388,NaN,NaN,NaN,NaN,NaN,NaN,139.7784375,9.17098673227309,NaN,NaN
36.18335412,NaN,NaN,NaN,NaN,156.885046875,7.96414701581585,NaN,NaN,NaN,NaN
36.1841889,NaN,NaN,108.306703125,-1.9028844600517,NaN,NaN,NaN,NaN,NaN,NaN
36.18493106,91.040640625,-2.24553703624478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.26409316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.313109375,2.3691899547085
36.26505814,NaN,NaN,NaN,NaN,NaN,NaN,139.73365625,9.13601128586631,NaN,NaN
36.26595956,NaN,NaN,NaN,NaN,156.787171875,7.89679202501427,NaN,NaN,NaN,NaN
36.2668229,NaN,NaN,108.29503125,-1.91345607969671,NaN,NaN,NaN,NaN,NaN,NaN
36.26754824,90.9895390625,-2.30040710047655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.34670768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.2587734375,2.32295786964147
36.34768314,NaN,NaN,NaN,NaN,NaN,NaN,139.62940625,9.05458903240293,NaN,NaN
36.34857744,NaN,NaN,NaN,NaN,156.53915625,7.72611422025792,NaN,NaN,NaN,NaN
36.34945672,NaN,NaN,108.15475,-2.04051364485457,NaN,NaN,NaN,NaN,NaN,NaN
36.35015328,90.9796875,-2.31098516973145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.429307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.1794453125,2.25546101963849
36.430284,NaN,NaN,NaN,NaN,NaN,NaN,139.5579375,8.99876987962394,NaN,NaN
36.43118926,NaN,NaN,NaN,NaN,156.47096875,7.67918938311582,NaN,NaN,NaN,NaN
36.43204368,NaN,NaN,108.06796875,-2.11911441528081,NaN,NaN,NaN,NaN,NaN,NaN
36.43275828,90.9475703125,-2.34547084991136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.5119048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.1468828125,2.22775500517991
36.51287142,NaN,NaN,NaN,NaN,NaN,NaN,139.45825,8.9209110701071,NaN,NaN
36.51379696,NaN,NaN,NaN,NaN,156.530421875,7.72010345399705,NaN,NaN,NaN,NaN
36.5146528,NaN,NaN,108.021921875,-2.16082065770899,NaN,NaN,NaN,NaN,NaN,NaN
36.5153574,90.952328125,-2.34036217094529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.59452978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.08490625,2.17502184474328
36.59550486,NaN,NaN,NaN,NaN,NaN,NaN,139.3653125,8.84832420505911,NaN,NaN
36.59640152,NaN,NaN,NaN,NaN,156.462265625,7.67320012227984,NaN,NaN,NaN,NaN
36.59729486,NaN,NaN,107.981625,-2.19731892687164,NaN,NaN,NaN,NaN,NaN,NaN
36.59796134,90.9026171875,-2.39373905807368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.67712544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.946453125,2.0572181047637
36.67809508,NaN,NaN,NaN,NaN,NaN,NaN,139.294484375,8.79300539886165,NaN,NaN
36.67900602,NaN,NaN,NaN,NaN,156.272953125,7.54292025820703,NaN,NaN,NaN,NaN
36.679886,NaN,NaN,107.8818671875,-2.28767301739851,NaN,NaN,NaN,NaN,NaN,NaN
36.68055218,90.780984375,-2.5243417228076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75973418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.81378125,1.94433337886745
36.7607131,NaN,NaN,NaN,NaN,NaN,NaN,139.19978125,8.71903952982066,NaN,NaN
36.76160888,NaN,NaN,NaN,NaN,156.2415,7.52127504804044,NaN,NaN,NaN,NaN
36.76249312,NaN,NaN,107.768765625,-2.39011300240578,NaN,NaN,NaN,NaN,NaN,NaN
36.76318582,90.7824765625,-2.52273949344386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.84232106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.8016875,1.93404333319041
36.84330826,NaN,NaN,NaN,NaN,NaN,NaN,139.077234375,8.62332688984564,NaN,NaN
36.84421744,NaN,NaN,NaN,NaN,156.07215625,7.40473715048175,NaN,NaN,NaN,NaN
36.84511124,NaN,NaN,107.720609375,-2.43372977850476,NaN,NaN,NaN,NaN,NaN,NaN
36.84579908,90.7488515625,-2.55884418025836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.92492142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.6320234375,1.78968356447713
36.92592006,NaN,NaN,NaN,NaN,NaN,NaN,139.0186875,8.57760009372346,NaN,NaN
36.92684522,NaN,NaN,NaN,NaN,156.034,7.37847902667307,NaN,NaN,NaN,NaN
36.92772956,NaN,NaN,107.6891171875,-2.46225333860451,NaN,NaN,NaN,NaN,NaN,NaN
36.92840752,90.6421015625,-2.67346649453186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.00753586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.47925,1.65969529366679
37.00852852,NaN,NaN,NaN,NaN,NaN,NaN,138.9234375,8.50320709955189,NaN,NaN
37.00946924,NaN,NaN,NaN,NaN,155.819859375,7.23111310251346,NaN,NaN,NaN,NaN
37.01032618,NaN,NaN,107.5999609375,-2.54300522842305,NaN,NaN,NaN,NaN,NaN,NaN
37.0110119,90.6857421875,-2.62660757711882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.09014478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.4101875,1.60093301731991
37.09112716,NaN,NaN,NaN,NaN,NaN,NaN,138.89215625,8.47877554208281,NaN,NaN
37.09205876,NaN,NaN,NaN,NaN,155.694375,7.14475806880856,NaN,NaN,NaN,NaN
37.0929362,NaN,NaN,107.515953125,-2.61909400087474,NaN,NaN,NaN,NaN,NaN,NaN
37.0936298,90.6156953125,-2.70182008222541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.1727627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.2943671875,1.50238655274495
37.17376124,NaN,NaN,NaN,NaN,NaN,NaN,138.824421875,8.42587304376691,NaN,NaN
37.1746658,NaN,NaN,NaN,NaN,155.561,7.0529729153152,NaN,NaN,NaN,NaN
37.17554776,NaN,NaN,107.4816484375,-2.65016493920222,NaN,NaN,NaN,NaN,NaN,NaN
37.1762479,90.655890625,-2.65866055302918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.25539912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.256703125,1.47033984072365
37.25636314,NaN,NaN,NaN,NaN,NaN,NaN,138.65496875,8.29352527116344,NaN,NaN
37.25726028,NaN,NaN,NaN,NaN,155.470859375,6.99094051717752,NaN,NaN,NaN,NaN
37.25818566,NaN,NaN,107.415625,-2.7099646430978,NaN,NaN,NaN,NaN,NaN,NaN
37.25885258,90.561453125,-2.76006237789292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.33800034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.2256640625,1.44393005294919
37.33896542,NaN,NaN,NaN,NaN,NaN,NaN,138.585453125,8.23923156527936,NaN,NaN
37.33986032,NaN,NaN,NaN,NaN,155.3495625,6.90746721040983,NaN,NaN,NaN,NaN
37.34081152,NaN,NaN,107.3174921875,-2.79884691509313,NaN,NaN,NaN,NaN,NaN,NaN
37.34147174,90.576984375,-2.7433857706933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.42058764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.2381171875,1.45452587517735
37.42157492,NaN,NaN,NaN,NaN,NaN,NaN,138.49696875,8.17012271915181,NaN,NaN
37.42244464,NaN,NaN,NaN,NaN,155.322890625,6.88911233025367,NaN,NaN,NaN,NaN
37.42340436,NaN,NaN,107.3213203125,-2.79537965028317,NaN,NaN,NaN,NaN,NaN,NaN
37.42407328,90.548140625,-2.77435661263546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.50318382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1994453125,1.42162165934963
37.50420152,NaN,NaN,NaN,NaN,NaN,NaN,138.458953125,8.14043142078903,NaN,NaN
37.50506496,NaN,NaN,NaN,NaN,155.231578125,6.82627347868206,NaN,NaN,NaN,NaN
37.5060174,NaN,NaN,107.272234375,-2.83983847640742,NaN,NaN,NaN,NaN,NaN,NaN
37.50669632,90.5283984375,-2.79555469432231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.58581582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1556328125,1.38434350937753
37.58681178,NaN,NaN,NaN,NaN,NaN,NaN,138.348625,8.05426197658866,NaN,NaN
37.5876564,NaN,NaN,NaN,NaN,155.20371875,6.8071013923795,NaN,NaN,NaN,NaN
37.58863234,NaN,NaN,107.23175,-2.87650657078523,NaN,NaN,NaN,NaN,NaN,NaN
37.58929312,90.52265625,-2.80172034135035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.66843974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1477421875,1.37762971988541
37.66941152,NaN,NaN,NaN,NaN,NaN,NaN,138.313390625,8.02674291460428,NaN,NaN
37.67028136,NaN,NaN,NaN,NaN,155.167265625,6.78201531422814,NaN,NaN,NaN,NaN
37.67124308,NaN,NaN,107.188015625,-2.91611830222618,NaN,NaN,NaN,NaN,NaN,NaN
37.67189804,90.463640625,-2.86508809325478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.751046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1227421875,1.35635830763314
37.75201936,NaN,NaN,NaN,NaN,NaN,NaN,138.2391875,7.96878813617239,NaN,NaN
37.75287744,NaN,NaN,NaN,NaN,155.036609375,6.6921011327015,NaN,NaN,NaN,NaN
37.75386652,NaN,NaN,107.1101328125,-2.98665945098197,NaN,NaN,NaN,NaN,NaN,NaN
37.75451708,90.3876328125,-2.94670112718093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.83365622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1064453125,1.34249200577119
37.83462534,NaN,NaN,NaN,NaN,NaN,NaN,138.2288125,7.96068496226655,NaN,NaN
37.83549702,NaN,NaN,NaN,NaN,154.947796875,6.63098271512226,NaN,NaN,NaN,NaN
37.83650048,NaN,NaN,107.0046015625,-3.0822427429263,NaN,NaN,NaN,NaN,NaN,NaN
37.83713416,90.39078125,-2.94332050710978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.91624252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.0293984375,1.27693617213624
37.9172344,NaN,NaN,NaN,NaN,NaN,NaN,138.21953125,7.95343603862187,NaN,NaN
37.91810366,NaN,NaN,NaN,NaN,154.941796875,6.62685367354056,NaN,NaN,NaN,NaN
37.91911426,NaN,NaN,107.0880625,-3.00664929401888,NaN,NaN,NaN,NaN,NaN,NaN
37.91973488,90.353171875,-2.98370339798454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.99884342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.0013828125,1.25309889578104
37.99983428,NaN,NaN,NaN,NaN,NaN,NaN,138.13340625,7.88616993234339,NaN,NaN
38.00070746,NaN,NaN,NaN,NaN,154.885765625,6.5882944466864,NaN,NaN,NaN,NaN
38.00171112,NaN,NaN,106.9931796875,-3.09258792895107,NaN,NaN,NaN,NaN,NaN,NaN
38.00235,90.2989453125,-3.04192891638124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.08144416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.917484375,1.1817133657257
38.08241866,NaN,NaN,NaN,NaN,NaN,NaN,138.115609375,7.87227006023684,NaN,NaN
38.08329684,NaN,NaN,NaN,NaN,154.89634375,6.59557403301664,NaN,NaN,NaN,NaN
38.08433238,NaN,NaN,106.93490625,-3.14536819061918,NaN,NaN,NaN,NaN,NaN,NaN
38.08496484,90.345296875,-2.99215914248013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.1640467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.8504453125,1.12467274430798
38.16501236,NaN,NaN,NaN,NaN,NaN,NaN,138.033171875,7.80788399769596,NaN,NaN
38.16590972,NaN,NaN,NaN,NaN,154.819875,6.54295025827478,NaN,NaN,NaN,NaN
38.16693076,NaN,NaN,106.9463203125,-3.13503008064503,NaN,NaN,NaN,NaN,NaN,NaN
38.16756892,90.270171875,-3.0728242606047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.24663368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.82578125,1.10368716665786
38.2476162,NaN,NaN,NaN,NaN,NaN,NaN,138.0651875,7.83288912319754,NaN,NaN
38.24850588,NaN,NaN,NaN,NaN,154.790109375,6.52246634105303,NaN,NaN,NaN,NaN
38.24954442,NaN,NaN,106.943234375,-3.13782512064489,NaN,NaN,NaN,NaN,NaN,NaN
38.25019294,90.3073515625,-3.03290274467761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.32923256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.783546875,1.06775177458418
38.33021166,NaN,NaN,NaN,NaN,NaN,NaN,137.977140625,7.76412197717444,NaN,NaN
38.33110936,NaN,NaN,NaN,NaN,154.7815,6.51654159649178,NaN,NaN,NaN,NaN
38.33217714,NaN,NaN,106.8848359375,-3.19071859912312,NaN,NaN,NaN,NaN,NaN,NaN
38.3327928,90.338609375,-2.99933981439304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.41184074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.8413984375,1.11697515199919
38.4128159,NaN,NaN,NaN,NaN,NaN,NaN,137.980328125,7.76661150650695,NaN,NaN
38.4137271,NaN,NaN,NaN,NaN,154.697484375,6.45872426163543,NaN,NaN,NaN,NaN
38.41478064,NaN,NaN,106.841421875,-3.23004021248814,NaN,NaN,NaN,NaN,NaN,NaN
38.415423,90.29565625,-3.04546053188982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4944662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.8210625,1.09967218759523
38.49542578,NaN,NaN,NaN,NaN,NaN,NaN,137.931296875,7.72831668765681,NaN,NaN
38.49634662,NaN,NaN,NaN,NaN,154.7073125,6.46548771776797,NaN,NaN,NaN,NaN
38.49737228,NaN,NaN,106.751734375,-3.31127327374968,NaN,NaN,NaN,NaN,NaN,NaN
38.4980264,90.2784140625,-3.06397425024473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.57709686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.7489921875,1.03835069446174
38.57802594,NaN,NaN,NaN,NaN,NaN,NaN,137.885328125,7.69241376953793,NaN,NaN
38.57896228,NaN,NaN,NaN,NaN,154.675125,6.44333713011611,NaN,NaN,NaN,NaN
38.5799656,NaN,NaN,106.732609375,-3.32859544569814,NaN,NaN,NaN,NaN,NaN,NaN
38.58063668,90.234140625,-3.11151264712618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.65972148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.7034375,0.999590192948327
38.6606236,NaN,NaN,NaN,NaN,NaN,NaN,137.8558125,7.66936121606187,NaN,NaN
38.66157598,NaN,NaN,NaN,NaN,154.675796875,6.44379949675156,NaN,NaN,NaN,NaN
38.66256116,NaN,NaN,106.8167890625,-3.25235100013253,NaN,NaN,NaN,NaN,NaN,NaN
38.66323524,90.1977421875,-3.15059529951203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.7423266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.713828125,1.00843112366568
38.74322966,NaN,NaN,NaN,NaN,NaN,NaN,137.86365625,7.67548741079186,NaN,NaN
38.74419048,NaN,NaN,NaN,NaN,154.57178125,6.37221868995618,NaN,NaN,NaN,NaN
38.7451825,NaN,NaN,106.737453125,-3.32420829430596,NaN,NaN,NaN,NaN,NaN,NaN
38.74582436,90.2230859375,-3.12338256623456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.82494998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.6963203125,0.99353448777276
38.82586434,NaN,NaN,NaN,NaN,NaN,NaN,137.833359375,7.65182467855782,NaN,NaN
38.82678002,NaN,NaN,NaN,NaN,154.55653125,6.36172404260269,NaN,NaN,NaN,NaN
38.82780328,NaN,NaN,106.6934921875,-3.36402523121526,NaN,NaN,NaN,NaN,NaN,NaN
38.82844748,90.1974296875,-3.15093084492851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.90756218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.6541328125,0.957638979597049
38.9084801,NaN,NaN,NaN,NaN,NaN,NaN,137.857390625,7.67059377715295,NaN,NaN
38.9093883,NaN,NaN,NaN,NaN,154.498359375,6.32169169414255,NaN,NaN,NaN,NaN
38.9103943,NaN,NaN,106.6733515625,-3.38226728974594,NaN,NaN,NaN,NaN,NaN,NaN
38.91104152,90.1953046875,-3.15321255376066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.99014392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.6620078125,0.964339474456512
38.9910763,NaN,NaN,NaN,NaN,NaN,NaN,137.816125,7.63836413515704,NaN,NaN
38.99199486,NaN,NaN,NaN,NaN,154.493140625,6.31810028818345,NaN,NaN,NaN,NaN
38.99301574,NaN,NaN,106.6401328125,-3.4123546570355,NaN,NaN,NaN,NaN,NaN,NaN
38.99368954,90.2168125,-3.13011864047063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.07277432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.713484375,1.0081386417472
39.07368552,NaN,NaN,NaN,NaN,NaN,NaN,137.772609375,7.60437717833817,NaN,NaN
39.07459186,NaN,NaN,NaN,NaN,154.481546875,6.3101217755438,NaN,NaN,NaN,NaN
39.0756263,NaN,NaN,106.65578125,-3.39818132761852,NaN,NaN,NaN,NaN,NaN,NaN
39.07627728,90.204390625,-3.14345657077617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.15537298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.72071875,1.0142940566677
39.15629828,NaN,NaN,NaN,NaN,NaN,NaN,137.700484375,7.54804547540248,NaN,NaN
39.15721278,NaN,NaN,NaN,NaN,154.4613125,6.29619701291799,NaN,NaN,NaN,NaN
39.15823522,NaN,NaN,106.6444921875,-3.40840622078254,NaN,NaN,NaN,NaN,NaN,NaN
39.15888602,90.1456171875,-3.20656427498283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.23796854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.674078125,0.974609578184561
39.23890346,NaN,NaN,NaN,NaN,NaN,NaN,137.6873125,7.53775786154311,NaN,NaN
39.23981396,NaN,NaN,NaN,NaN,154.41621875,6.26516468478049,NaN,NaN,NaN,NaN
39.24087566,NaN,NaN,106.6121953125,-3.43765861409745,NaN,NaN,NaN,NaN,NaN,NaN
39.24149246,90.1591953125,-3.19198482663626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.32057402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.636171875,0.942356799357068
39.3215245,NaN,NaN,NaN,NaN,NaN,NaN,137.68621875,7.53690361128196,NaN,NaN
39.3224256,NaN,NaN,NaN,NaN,154.305515625,6.1889817170555,NaN,NaN,NaN,NaN
39.3235087,NaN,NaN,106.5970546875,-3.45137200022331,NaN,NaN,NaN,NaN,NaN,NaN
39.32411208,90.20009375,-3.14807032025294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.40319084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.6165859375,0.925691977320685
39.404113,NaN,NaN,NaN,NaN,NaN,NaN,137.6740625,7.52740922980796,NaN,NaN
39.40504012,NaN,NaN,NaN,NaN,154.384890625,6.24360549631349,NaN,NaN,NaN,NaN
39.4061411,NaN,NaN,106.5638671875,-3.48143106331035,NaN,NaN,NaN,NaN,NaN,NaN
39.40671208,90.21459375,-3.13250101292771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.48580004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.585578125,0.899308778811539
39.48670744,NaN,NaN,NaN,NaN,NaN,NaN,137.6303125,7.49323921936171,NaN,NaN
39.48764228,NaN,NaN,NaN,NaN,154.3714375,6.23434741089202,NaN,NaN,NaN,NaN
39.48875654,NaN,NaN,106.5823125,-3.46472450776692,NaN,NaN,NaN,NaN,NaN,NaN
39.48931882,90.1646328125,-3.18614633638931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.56841098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.5489609375,0.868152807178297
39.56930618,NaN,NaN,NaN,NaN,NaN,NaN,137.65665625,7.51381444708042,NaN,NaN
39.57022726,NaN,NaN,NaN,NaN,154.297734375,6.18362686625422,NaN,NaN,NaN,NaN
39.57137468,NaN,NaN,106.51628125,-3.52453128771313,NaN,NaN,NaN,NaN,NaN,NaN
39.57194264,90.155515625,-3.19593587391544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.65103456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.517984375,0.841796197934471
39.65190324,NaN,NaN,NaN,NaN,NaN,NaN,137.59053125,7.46216891700593,NaN,NaN
39.65283716,NaN,NaN,NaN,NaN,154.25090625,6.1514009870345,NaN,NaN,NaN,NaN
39.654001,NaN,NaN,106.48821875,-3.54994846158521,NaN,NaN,NaN,NaN,NaN,NaN
39.65455078,90.14009375,-3.2124950402193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.73364592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.5713203125,0.887177426511425
39.73451518,NaN,NaN,NaN,NaN,NaN,NaN,137.5516875,7.43183082915973,NaN,NaN
39.7354366,NaN,NaN,NaN,NaN,154.245796875,6.14788485006257,NaN,NaN,NaN,NaN
39.73660582,NaN,NaN,106.4920625,-3.546467044674,NaN,NaN,NaN,NaN,NaN,NaN
39.73717944,90.107015625,-3.24801252255494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.81625612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.492859375,0.820418428620941
39.81711688,NaN,NaN,NaN,NaN,NaN,NaN,137.540984375,7.42347138017553,NaN,NaN
39.81803598,NaN,NaN,NaN,NaN,154.186375,6.10699228460624,NaN,NaN,NaN,NaN
39.81920238,NaN,NaN,106.4565390625,-3.57864184690016,NaN,NaN,NaN,NaN,NaN,NaN
39.81979588,90.075359375,-3.28200327324553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.89886558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.52103125,0.844388651302713
39.89973288,NaN,NaN,NaN,NaN,NaN,NaN,137.5178125,7.40537347821417,NaN,NaN
39.900652,NaN,NaN,NaN,NaN,154.19325,6.11172347808528,NaN,NaN,NaN,NaN
39.901832,NaN,NaN,106.4481328125,-3.58625567738077,NaN,NaN,NaN,NaN,NaN,NaN
39.90241408,90.0668515625,-3.29113849720951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.98150362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.4533984375,0.786842833844007
39.98232682,NaN,NaN,NaN,NaN,NaN,NaN,137.47384375,7.37103261771568,NaN,NaN
39.98325598,NaN,NaN,NaN,NaN,154.139,6.07439006045069,NaN,NaN,NaN,NaN
39.9844273,NaN,NaN,106.4020625,-3.62798314796085,NaN,NaN,NaN,NaN,NaN,NaN
39.9850128,90.041765625,-3.31807440551838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0640966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.4145625,0.753799024373379
40.0649543,NaN,NaN,NaN,NaN,NaN,NaN,137.494234375,7.38695828329867,NaN,NaN
40.06587162,NaN,NaN,NaN,NaN,154.149859375,6.08186319560508,NaN,NaN,NaN,NaN
40.06703524,NaN,NaN,106.332234375,-3.69122888851449,NaN,NaN,NaN,NaN,NaN,NaN
40.06761686,90.105140625,-3.25002579505388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.14670622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.3482578125,0.697383250690563
40.1475728,NaN,NaN,NaN,NaN,NaN,NaN,137.469359375,7.36753019164496,NaN,NaN
40.14846846,NaN,NaN,NaN,NaN,154.139921875,6.07502447048537,NaN,NaN,NaN,NaN
