Time_s,Sensor_negDegPLA,Sensor_negDegTPU,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
60986.6658952,94.3207265625,NaN,NaN,NaN,NaN,NaN
61002.85340794,NaN,119.8785078125,NaN,NaN,NaN,NaN
61020.24165764,94.084859375,NaN,NaN,NaN,NaN,NaN
61039.01194258,NaN,119.6836328125,NaN,NaN,NaN,NaN
61056,NaN,NaN,36.149,36.017,30.547,30
61072.58776282,NaN,119.503375,NaN,NaN,NaN,NaN
61090.66699712,NaN,119.3989140625,NaN,NaN,NaN,NaN
61108.7462251,NaN,119.3207265625,NaN,NaN,NaN,NaN
61126.13460912,93.3803203125,NaN,NaN,NaN,NaN,NaN
61143,NaN,NaN,35.666,35.533,30.668,30
61162.29317742,93.1398828125,NaN,NaN,NaN,NaN,NaN
61178.4804925,NaN,118.9978203125,NaN,NaN,NaN,NaN
61195.86898908,92.9294609375,NaN,NaN,NaN,NaN,NaN
61213.94827226,92.8024453125,NaN,NaN,NaN,NaN,NaN
61232.0275522,92.6929375,NaN,NaN,NaN,NaN,NaN
61248.21478074,NaN,118.6314921875,NaN,NaN,NaN,NaN
61265.60333534,92.4662578125,NaN,NaN,NaN,NaN,NaN
61284.37331176,NaN,118.431296875,NaN,NaN,NaN,NaN
61301.76189246,92.1982265625,NaN,NaN,NaN,NaN,NaN
61317.94905948,NaN,118.2968828125,NaN,NaN,NaN,NaN
61336.02827834,NaN,118.2200078125,NaN,NaN,NaN,NaN
61354.10751252,NaN,118.1515625,NaN,NaN,NaN,NaN
61372.18675356,NaN,118.0359921875,NaN,NaN,NaN,NaN
61389.5755488,91.61575,NaN,NaN,NaN,NaN,NaN
61408.34533258,NaN,117.8779609375,NaN,NaN,NaN,NaN
61425.73408888,91.3765703125,NaN,NaN,NaN,NaN,NaN
61443.81337102,91.2725390625,NaN,NaN,NaN,NaN,NaN
61460.0003191,NaN,117.5934921875,NaN,NaN,NaN,NaN
61478.079559,NaN,117.5060703125,NaN,NaN,NaN,NaN
61496,NaN,NaN,33.712,33.572,30.112,30
61513.54762968,90.8227578125,NaN,NaN,NaN,NaN,NaN
61532,NaN,NaN,33.515,33.372,30.12,30
61547.8138095,NaN,117.1573671875,NaN,NaN,NaN,NaN
61565.89310748,NaN,117.0588828125,NaN,NaN,NaN,NaN
61583.281955,90.3475078125,NaN,NaN,NaN,NaN,NaN
61601.36123542,90.2429140625,NaN,NaN,NaN,NaN,NaN
61618,NaN,NaN,33.028,32.894,30.005,30
61635.62739924,NaN,116.6969140625,NaN,NaN,NaN,NaN
61654,NaN,NaN,32.831,32.694,30.038,30
61671.0955439,89.7859453125,NaN,NaN,NaN,NaN,NaN
61689.174786,89.6856015625,NaN,NaN,NaN,NaN,NaN
61706,NaN,NaN,32.539,32.406,30.107,30
61723.44094988,NaN,116.2742265625,NaN,NaN,NaN,NaN
61741.52020082,NaN,116.165859375,NaN,NaN,NaN,NaN
61758.90907172,89.218765625,NaN,NaN,NaN,NaN,NaN
61776.98832102,89.0950390625,NaN,NaN,NaN,NaN,NaN
61793.175291,NaN,115.914921875,NaN,NaN,NaN,NaN
61811.25461386,NaN,115.8294453125,NaN,NaN,NaN,NaN
61829,NaN,NaN,31.86,31.727,30.054,30
61846.72264524,88.6427890625,NaN,NaN,NaN,NaN,NaN
61864.80191162,88.5232109375,NaN,NaN,NaN,NaN,NaN
61880.98888404,NaN,115.475796875,NaN,NaN,NaN,NaN
61900.96043112,88.314921875,NaN,NaN,NaN,NaN,NaN
61917.1474318,NaN,115.31321875,NaN,NaN,NaN,NaN
61935.22665528,NaN,115.227234375,NaN,NaN,NaN,NaN
61952.61536558,87.9808515625,NaN,NaN,NaN,NaN,NaN
61970.69459014,87.8924453125,NaN,NaN,NaN,NaN,NaN
61987,NaN,NaN,30.98,30.844,30.019,30
62004.96096734,NaN,114.8725234375,NaN,NaN,NaN,NaN
62023,NaN,NaN,30.778,30.644,29.987,30
62040.42884592,87.46528125,NaN,NaN,NaN,NaN,NaN
62058.50804838,87.3458359375,NaN,NaN,NaN,NaN,NaN
62074.69523928,NaN,114.531,NaN,NaN,NaN,NaN
62092.77449428,NaN,114.4058203125,NaN,NaN,NaN,NaN
62110.16303048,87.03890625,NaN,NaN,NaN,NaN,NaN
62128.24229412,86.9294609375,NaN,NaN,NaN,NaN,NaN
62146,NaN,NaN,30.069,29.961,30.056,30
62162.50877376,NaN,113.8862421875,NaN,NaN,NaN,NaN
62180.5880413,NaN,113.8169453125,NaN,NaN,NaN,NaN
62197.97654612,86.5272890625,NaN,NaN,NaN,NaN,NaN
62216.05579648,86.4185078125,NaN,NaN,NaN,NaN,NaN
62234,NaN,NaN,29.573,29.472,30.072,30
62250.32239368,NaN,113.683640625,NaN,NaN,NaN,NaN
62268.40166044,NaN,113.561609375,NaN,NaN,NaN,NaN
62285.79000974,85.993828125,NaN,NaN,NaN,NaN,NaN
62303.8692203,85.88365625,NaN,NaN,NaN,NaN,NaN
62321,NaN,NaN,29.081,28.989,30.081,30
62340.02783148,85.653609375,NaN,NaN,NaN,NaN,NaN
62357,NaN,NaN,28.88,28.789,30.118,30
62374.2944588,NaN,112.8656875,NaN,NaN,NaN,NaN
62392.373748,NaN,112.6902578125,NaN,NaN,NaN,NaN
62409.76213866,85.2691171875,NaN,NaN,NaN,NaN,NaN
62427.84141376,85.1612109375,NaN,NaN,NaN,NaN,NaN
62444,NaN,NaN,28.39,28.306,30.099,30
62462.10806806,NaN,112.5076953125,NaN,NaN,NaN,NaN
62480,NaN,NaN,28.186,28.106,30.06,30
62497.5756587,84.748875,NaN,NaN,NaN,NaN,NaN
62516,NaN,NaN,27.985,27.906,30.059,30
62533.73420376,84.5274609375,NaN,NaN,NaN,NaN,NaN
62551.81346122,84.435390625,NaN,NaN,NaN,NaN,NaN
62567.30998094,84.3500703125,NaN,NaN,NaN,NaN,NaN
62586.0801649,NaN,111.8951328125,NaN,NaN,NaN,NaN
62603.46851646,84.146328125,NaN,NaN,NaN,NaN,NaN
62619.6559486,NaN,111.891,NaN,NaN,NaN,NaN
62639,NaN,NaN,27.305,27.222,30.043,30
62655.8144253,NaN,111.7558828125,NaN,NaN,NaN,NaN
62673.89366348,NaN,111.6680234375,NaN,NaN,NaN,NaN
62690,NaN,NaN,27.013,26.939,30.05,30
62709.36120634,83.563703125,NaN,NaN,NaN,NaN,NaN
62726,NaN,NaN,26.818,26.739,30.037,30
62742.93698796,83.389640625,NaN,NaN,NaN,NaN,NaN
62761.01624186,83.274375,NaN,NaN,NaN,NaN,NaN
62779.09544522,83.174484375,NaN,NaN,NaN,NaN,NaN
62797,NaN,NaN,26.448,26.344,30.075,30
62813.36214434,NaN,111.043046875,NaN,NaN,NaN,NaN
62831.44138242,NaN,110.9630859375,NaN,NaN,NaN,NaN
62849.52062816,NaN,110.8291328125,NaN,NaN,NaN,NaN
62865.01712768,NaN,110.78,NaN,NaN,NaN,NaN
62883.09639736,NaN,110.5571484375,NaN,NaN,NaN,NaN
62901.17569172,NaN,110.432328125,NaN,NaN,NaN,NaN
62919.2549586,NaN,110.188140625,NaN,NaN,NaN,NaN
62937.33427106,NaN,110.298453125,NaN,NaN,NaN,NaN
62955.41355104,NaN,110.2806953125,NaN,NaN,NaN,NaN
62973,NaN,NaN,25.489,25.367,30.217,30
62989,NaN,NaN,25.401,25.278,30.202,30
63007.06858272,NaN,110.16896875,NaN,NaN,NaN,NaN
63025.14780914,NaN,110.110015625,NaN,NaN,NaN,NaN
63042.53635904,81.796109375,NaN,NaN,NaN,NaN,NaN
63060,NaN,NaN,25.024,25,30.287,30
63078.69496734,81.5955,NaN,NaN,NaN,NaN,NaN
63096,NaN,NaN,24.909,25,30.112,30
63112.27074288,81.4401484375,NaN,NaN,NaN,NaN,NaN
63130.3499876,81.3514375,NaN,NaN,NaN,NaN,NaN
63148.42926888,81.250734375,NaN,NaN,NaN,NaN,NaN
63166.5085214,81.1470234375,NaN,NaN,NaN,NaN,NaN
63183,NaN,NaN,24.889,25,29.418,30
63202.66704632,81.0059296875,NaN,NaN,NaN,NaN,NaN
63218.85423178,NaN,109.3278828125,NaN,NaN,NaN,NaN
63236.2428882,80.918671875,NaN,NaN,NaN,NaN,NaN
63254.32221978,80.857734375,NaN,NaN,NaN,NaN,NaN
63272.40150456,80.802984375,NaN,NaN,NaN,NaN,NaN
63288.58847776,NaN,109.0292265625,NaN,NaN,NaN,NaN
63306,NaN,NaN,24.942,25,29.299,30
63324.74702344,NaN,108.94803125,NaN,NaN,NaN,NaN
63342,NaN,NaN,24.983,25,29.57,30
63358.32279344,NaN,108.9645234375,NaN,NaN,NaN,NaN
63376.40206958,NaN,108.952484375,NaN,NaN,NaN,NaN
63394.4813381,NaN,108.9375625,NaN,NaN,NaN,NaN
63411.87029074,80.4157421875,NaN,NaN,NaN,NaN,NaN
63429.94958488,80.3696171875,NaN,NaN,NaN,NaN,NaN
63448.02884422,80.3360078125,NaN,NaN,NaN,NaN,NaN
63464.21565366,NaN,109.049015625,NaN,NaN,NaN,NaN
63481.60461754,80.269734375,NaN,NaN,NaN,NaN,NaN
63499.68386848,80.2302890625,NaN,NaN,NaN,NaN,NaN
63517.76311846,80.18709375,NaN,NaN,NaN,NaN,NaN
63533.9499644,NaN,108.901125,NaN,NaN,NaN,NaN
63552.0292709,NaN,108.8500625,NaN,NaN,NaN,NaN
63570.10854956,NaN,108.8065,NaN,NaN,NaN,NaN
63587.49759712,80.08509375,NaN,NaN,NaN,NaN,NaN
63604,NaN,NaN,25.18,25,30.803,30
63621.76360316,NaN,108.6768203125,NaN,NaN,NaN,NaN
63639.15284748,80.017015625,NaN,NaN,NaN,NaN,NaN
63657.23205764,79.99009375,NaN,NaN,NaN,NaN,NaN
63675.3113945,79.9707734375,NaN,NaN,NaN,NaN,NaN
63693.3906725,79.9431953125,NaN,NaN,NaN,NaN,NaN
63709.57707852,NaN,108.5123203125,NaN,NaN,NaN,NaN
63727,NaN,NaN,25.174,25,30.368,30
63745.04592886,79.8793515625,NaN,NaN,NaN,NaN,NaN
63762,NaN,NaN,25.167,25,30.209,30
63779.31133824,NaN,108.3886796875,NaN,NaN,NaN,NaN
63797.39059658,NaN,108.3951171875,NaN,NaN,NaN,NaN
63815.46991666,NaN,108.348328125,NaN,NaN,NaN,NaN
63832.85965338,79.7769921875,NaN,NaN,NaN,NaN,NaN
63849.04566236,NaN,108.3826953125,NaN,NaN,NaN,NaN
63867.1249483,NaN,108.3464453125,NaN,NaN,NaN,NaN
63885.20419848,NaN,108.30634375,NaN,NaN,NaN,NaN
63903.2834301,NaN,108.2832109375,NaN,NaN,NaN,NaN
63920.67332998,79.6788671875,NaN,NaN,NaN,NaN,NaN
63939,NaN,NaN,25.102,25,30.323,30
63956,NaN,NaN,25.092,25,30.258,30
63973.01777004,NaN,108.217609375,NaN,NaN,NaN,NaN
63991.09706734,NaN,108.173578125,NaN,NaN,NaN,NaN
64008.48704222,79.584,NaN,NaN,NaN,NaN,NaN
64026.56637678,79.57115625,NaN,NaN,NaN,NaN,NaN
64044,NaN,NaN,25.051,25,30.158,30
64062.72492534,79.537796875,NaN,NaN,NaN,NaN,NaN
64080,NaN,NaN,25.03,25,30.184,30
64096.98994392,NaN,108.05721875,NaN,NaN,NaN,NaN
64115.06916642,NaN,108.0387109375,NaN,NaN,NaN,NaN
64132.45929886,79.4656328125,NaN,NaN,NaN,NaN,NaN
64150.53856438,79.452171875,NaN,NaN,NaN,NaN,NaN
64167,NaN,NaN,24.98,25,30.108,30
64184.80350488,NaN,107.9440546875,NaN,NaN,NaN,NaN
64202.8827959,NaN,107.91975,NaN,NaN,NaN,NaN
64220.27310434,79.383515625,NaN,NaN,NaN,NaN,NaN
64238.35244758,79.38115625,NaN,NaN,NaN,NaN,NaN
64256.43175992,79.3644921875,NaN,NaN,NaN,NaN,NaN
64274,NaN,NaN,24.951,25,29.99,30
64290.69638878,NaN,107.8204375,NaN,NaN,NaN,NaN
64310,NaN,NaN,24.949,25,29.819,30
64326.85494502,NaN,107.79678125,NaN,NaN,NaN,NaN
64344.93419442,NaN,107.77296875,NaN,NaN,NaN,NaN
64362,NaN,NaN,24.932,25,29.876,30
64380.40393926,79.222203125,NaN,NaN,NaN,NaN,NaN
64398,NaN,NaN,24.913,25,29.867,30
64414.66853114,NaN,107.8356953125,NaN,NaN,NaN,NaN
64432.74777118,NaN,107.796609375,NaN,NaN,NaN,NaN
64450.13840862,79.1886953125,NaN,NaN,NaN,NaN,NaN
64468.21770958,79.1176015625,NaN,NaN,NaN,NaN,NaN
64485,NaN,NaN,24.922,25,29.763,30
64504.3762876,79.126484375,NaN,NaN,NaN,NaN,NaN
64520.56130258,NaN,107.8267109375,NaN,NaN,NaN,NaN
64538.64057016,NaN,107.82346875,NaN,NaN,NaN,NaN
64556.0314046,79.129671875,NaN,NaN,NaN,NaN,NaN
64574.11066698,79.0676171875,NaN,NaN,NaN,NaN,NaN
64592,NaN,NaN,24.969,25,29.611,30
64607.68641746,79.11621875,NaN,NaN,NaN,NaN,NaN
64626.45408288,NaN,107.7469375,NaN,NaN,NaN,NaN
64643.84495852,79.08028125,NaN,NaN,NaN,NaN,NaN
64661,NaN,NaN,24.983,25,29.929,30
64679,NaN,NaN,24.986,25,29.941,30
64696.18833428,NaN,107.7211484375,NaN,NaN,NaN,NaN
64714.26760844,NaN,107.70196875,NaN,NaN,NaN,NaN
64730,NaN,NaN,24.994,25,30.274,30
64749.73785108,78.9739921875,NaN,NaN,NaN,NaN,NaN
64766,NaN,NaN,24.999,25,30.391,30
64784.00191326,NaN,107.658984375,NaN,NaN,NaN,NaN
64802.08111542,NaN,107.6632890625,NaN,NaN,NaN,NaN
64820.1603514,NaN,107.6237265625,NaN,NaN,NaN,NaN
64838,NaN,NaN,25.008,25,30.545,30
64853.73612674,NaN,107.621234375,NaN,NaN,NaN,NaN
64873.70995766,78.9740859375,NaN,NaN,NaN,NaN,NaN
64890,NaN,NaN,25.007,25,30.391,30
64907.28573604,78.9948515625,NaN,NaN,NaN,NaN,NaN
64925,NaN,NaN,24.999,25,30.348,30
64943.44424754,78.9295703125,NaN,NaN,NaN,NaN,NaN
64961,NaN,NaN,25.0105,25,30.247,30
64977.70816168,NaN,107.521265625,NaN,NaN,NaN,NaN
64997,NaN,NaN,25.02,25,30.134,30
65013.86667564,NaN,107.4654375,NaN,NaN,NaN,NaN
65031.25794878,78.8638359375,NaN,NaN,NaN,NaN,NaN
65048,NaN,NaN,25.027,25,29.973,30
65067.41650176,78.903203125,NaN,NaN,NaN,NaN,NaN
65083.6009831,NaN,107.4160703125,NaN,NaN,NaN,NaN
65100.99226788,78.90671875,NaN,NaN,NaN,NaN,NaN
65119.0715584,78.9160859375,NaN,NaN,NaN,NaN,NaN
65137.1508347,78.835453125,NaN,NaN,NaN,NaN,NaN
65153.3353068,NaN,107.364109375,NaN,NaN,NaN,NaN
65170.72660784,78.882671875,NaN,NaN,NaN,NaN,NaN
65189.49388592,NaN,107.3725,NaN,NaN,NaN,NaN
65205,NaN,NaN,25.024,25,29.909,30
65223.06968836,NaN,107.3836171875,NaN,NaN,NaN,NaN
65241.14892568,NaN,107.3458828125,NaN,NaN,NaN,NaN
65259.22825052,NaN,107.36890625,NaN,NaN,NaN,NaN
65277.30751572,NaN,107.3665625,NaN,NaN,NaN,NaN
65294.69868824,78.857421875,NaN,NaN,NaN,NaN,NaN
65313.46614114,NaN,107.339484375,NaN,NaN,NaN,NaN
65329,NaN,NaN,25.015,25,30.168,30
65347.04192372,NaN,107.366140625,NaN,NaN,NaN,NaN
65365.12116346,NaN,107.35559375,NaN,NaN,NaN,NaN
65382.51229044,78.82790625,NaN,NaN,NaN,NaN,NaN
65400,NaN,NaN,25.011,25,29.861,30
65416.77623068,NaN,107.31184375,NaN,NaN,NaN,NaN
65435,NaN,NaN,25.016,25,29.822,30
65452.2465147,78.7487734375,NaN,NaN,NaN,NaN,NaN
65470.3257811,78.734796875,NaN,NaN,NaN,NaN,NaN
65488.40504456,78.8137265625,NaN,NaN,NaN,NaN,NaN
65506.48421892,78.7290859375,NaN,NaN,NaN,NaN,NaN
65522.6691066,NaN,107.29303125,NaN,NaN,NaN,NaN
65540.74835196,NaN,107.27778125,NaN,NaN,NaN,NaN
65558.8276149,NaN,107.2918984375,NaN,NaN,NaN,NaN
65576.21853002,78.7373671875,NaN,NaN,NaN,NaN,NaN
65594,NaN,NaN,25.008,25,30.326,30
65612.37707198,78.685375,NaN,NaN,NaN,NaN,NaN
65628.56192752,NaN,107.2594375,NaN,NaN,NaN,NaN
65645.95282296,78.7665546875,NaN,NaN,NaN,NaN,NaN
65664.03207302,78.722609375,NaN,NaN,NaN,NaN,NaN
65682.1113383,78.7374375,NaN,NaN,NaN,NaN,NaN
65698.29631594,NaN,107.23784375,NaN,NaN,NaN,NaN
65716,NaN,NaN,25.01,25,30.162,30
65734.45484516,NaN,107.2230703125,NaN,NaN,NaN,NaN
65751.84569492,78.6779375,NaN,NaN,NaN,NaN,NaN
65768.03063978,NaN,107.1900546875,NaN,NaN,NaN,NaN
65786.10987122,NaN,107.18915625,NaN,NaN,NaN,NaN
65804.18911798,NaN,107.1714453125,NaN,NaN,NaN,NaN
65822.26838334,NaN,107.1647734375,NaN,NaN,NaN,NaN
65839.6592932,78.685390625,NaN,NaN,NaN,NaN,NaN
65858.42692856,NaN,107.1341953125,NaN,NaN,NaN,NaN
65875,NaN,NaN,25.02,25,29.979,30
65892.002744,NaN,107.1156328125,NaN,NaN,NaN,NaN
65910.08201084,NaN,107.118078125,NaN,NaN,NaN,NaN
65927.47301102,78.6417421875,NaN,NaN,NaN,NaN,NaN
65945.55233242,78.6084140625,NaN,NaN,NaN,NaN,NaN
65962,NaN,NaN,25.021,25,30.236,30
65981.71109398,78.6461484375,NaN,NaN,NaN,NaN,NaN
65998,NaN,NaN,25.013,25,30.195,30
66015.97478438,NaN,107.0760234375,NaN,NaN,NaN,NaN
66034,NaN,NaN,24.995,25,29.997,30
66051.44556836,78.6655,NaN,NaN,NaN,NaN,NaN
66069,NaN,NaN,25.01,25,29.969,30
66085.70910634,NaN,107.0448046875,NaN,NaN,NaN,NaN
66104,NaN,NaN,25.011,25,29.923,30
66121.1798502,78.5606015625,NaN,NaN,NaN,NaN,NaN
66139.2591424,78.5875234375,NaN,NaN,NaN,NaN,NaN
66156,NaN,NaN,25.022,25,29.852,30
66173.5227177,NaN,106.9856640625,NaN,NaN,NaN,NaN
66191.60197986,NaN,106.9885859375,NaN,NaN,NaN,NaN
66208.99347914,78.604265625,NaN,NaN,NaN,NaN,NaN
66227.07287074,78.5811953125,NaN,NaN,NaN,NaN,NaN
66244,NaN,NaN,25.041,25,29.954,30
66261.33632942,NaN,106.9612890625,NaN,NaN,NaN,NaN
66279,NaN,NaN,25.028,25,30.105,30
66297.4949,NaN,106.9650859375,NaN,NaN,NaN,NaN
66315,NaN,NaN,25.03,25,30.134,30
66332.9658535,78.5764921875,NaN,NaN,NaN,NaN,NaN
66351,NaN,NaN,25.025,25,30.078,30
66367.22926084,NaN,106.924140625,NaN,NaN,NaN,NaN
66385.30852224,NaN,106.9137421875,NaN,NaN,NaN,NaN
66402.70035532,78.5005234375,NaN,NaN,NaN,NaN,NaN
66420.7797092,78.51246875,NaN,NaN,NaN,NaN,NaN
66437,NaN,NaN,25.01,25,29.969,30
66455.04292488,NaN,106.8891015625,NaN,NaN,NaN,NaN
66473,NaN,NaN,25.034,25,30.072,30
66490.51439518,78.562828125,NaN,NaN,NaN,NaN,NaN
66508.59372468,78.562140625,NaN,NaN,NaN,NaN,NaN
66524.77731858,NaN,106.8626015625,NaN,NaN,NaN,NaN
66544.75248462,78.53865625,NaN,NaN,NaN,NaN,NaN
66560.93584572,NaN,106.843328125,NaN,NaN,NaN,NaN
66579.01512364,NaN,106.8390078125,NaN,NaN,NaN,NaN
66596.40775778,78.5095859375,NaN,NaN,NaN,NaN,NaN
66614.48710282,78.522484375,NaN,NaN,NaN,NaN,NaN
66631,NaN,NaN,25.022,25,30.246,30
66648.0630897,78.4624375,NaN,NaN,NaN,NaN,NaN
66666.14246666,78.4486171875,NaN,NaN,NaN,NaN,NaN
66684.22186018,78.4694375,NaN,NaN,NaN,NaN,NaN
66702,NaN,NaN,25.029,25,30.275,30
66718.48367342,NaN,106.8000234375,NaN,NaN,NaN,NaN
66736.56295092,NaN,106.7881875,NaN,NaN,NaN,NaN
66753.95668566,78.44884375,NaN,NaN,NaN,NaN,NaN
66772.03604674,78.4648984375,NaN,NaN,NaN,NaN,NaN
66790.11542236,78.436875,NaN,NaN,NaN,NaN,NaN
66808.19474728,78.4308203125,NaN,NaN,NaN,NaN,NaN
66824.37661284,NaN,106.7451640625,NaN,NaN,NaN,NaN
66842.4558239,NaN,106.726,NaN,NaN,NaN,NaN
66860.53509778,NaN,106.712046875,NaN,NaN,NaN,NaN
66877.92943548,78.4881640625,NaN,NaN,NaN,NaN,NaN
66894.11089566,NaN,106.701,NaN,NaN,NaN,NaN
66912.190134,NaN,106.698921875,NaN,NaN,NaN,NaN
66930.2694173,NaN,106.687734375,NaN,NaN,NaN,NaN
66947.66421512,78.48978125,NaN,NaN,NaN,NaN,NaN
66965.74355672,78.424640625,NaN,NaN,NaN,NaN,NaN
66983.82291006,78.4406875,NaN,NaN,NaN,NaN,NaN
67000.0037778,NaN,106.6868046875,NaN,NaN,NaN,NaN
67017.3987778,78.453421875,NaN,NaN,NaN,NaN,NaN
67035.47816634,78.4229609375,NaN,NaN,NaN,NaN,NaN
67053.55755158,78.462671875,NaN,NaN,NaN,NaN,NaN
67069.73800102,NaN,106.637453125,NaN,NaN,NaN,NaN
67087.8172764,NaN,106.6425546875,NaN,NaN,NaN,NaN
67105.89652676,NaN,106.63634375,NaN,NaN,NaN,NaN
67123.29236836,78.453484375,NaN,NaN,NaN,NaN,NaN
67139.47231382,NaN,106.62553125,NaN,NaN,NaN,NaN
67158,NaN,NaN,25.038,25,29.932,30
67175.63079644,NaN,106.6112578125,NaN,NaN,NaN,NaN
67193.02719132,78.3661953125,NaN,NaN,NaN,NaN,NaN
67210,NaN,NaN,25.028,25,29.942,30
67229.18595084,78.42975,NaN,NaN,NaN,NaN,NaN
67245.365037,NaN,106.5969375,NaN,NaN,NaN,NaN
67262.76192726,78.339203125,NaN,NaN,NaN,NaN,NaN
67281,NaN,NaN,25.026,25,30.126,30
67298.92072246,78.388171875,NaN,NaN,NaN,NaN,NaN
67317,NaN,NaN,25.026,25,30.167,30
67333.17846002,NaN,106.564140625,NaN,NaN,NaN,NaN
67352,NaN,NaN,25.03,25,30.144,30
67368.65548414,78.385234375,NaN,NaN,NaN,NaN,NaN
67386.7348893,78.3268828125,NaN,NaN,NaN,NaN,NaN
67404.81430396,78.37684375,NaN,NaN,NaN,NaN,NaN
67422.89373516,78.3399921875,NaN,NaN,NaN,NaN,NaN
67439,NaN,NaN,25.022,25,30.156,30
67456.46979182,78.37778125,NaN,NaN,NaN,NaN,NaN
67475,NaN,NaN,25.019,25,30.187,30
67490.7262743,NaN,106.5153359375,NaN,NaN,NaN,NaN
67508.80555496,NaN,106.5288828125,NaN,NaN,NaN,NaN
67526.88481316,NaN,106.509890625,NaN,NaN,NaN,NaN
67544.96406112,NaN,106.4963046875,NaN,NaN,NaN,NaN
67561,NaN,NaN,24.992,25,30.381,30
67578.53983536,NaN,106.5016875,NaN,NaN,NaN,NaN
67597,NaN,NaN,24.99,25,30.336,30
67614.69834652,NaN,106.4872109375,NaN,NaN,NaN,NaN
67632.77760986,NaN,106.469171875,NaN,NaN,NaN,NaN
67650.85688884,NaN,106.46934375,NaN,NaN,NaN,NaN
67668.25700322,78.3381875,NaN,NaN,NaN,NaN,NaN
67684.43259462,NaN,106.4528515625,NaN,NaN,NaN,NaN
67702.51183056,NaN,106.4465,NaN,NaN,NaN,NaN
67720.59108572,NaN,106.4384765625,NaN,NaN,NaN,NaN
67737.99181088,78.2934609375,NaN,NaN,NaN,NaN,NaN
67756,NaN,NaN,24.989,25,30.08,30
67774.15059408,78.290671875,NaN,NaN,NaN,NaN,NaN
67790.32538272,NaN,106.4068515625,NaN,NaN,NaN,NaN
67807.7266487,78.2701171875,NaN,NaN,NaN,NaN,NaN
67825.80604986,78.23128125,NaN,NaN,NaN,NaN,NaN
67843.8854509,78.25740625,NaN,NaN,NaN,NaN,NaN
67860.05974588,NaN,106.3876484375,NaN,NaN,NaN,NaN
67878,NaN,NaN,24.978,25,30.092,30
67896.21824542,NaN,106.3754921875,NaN,NaN,NaN,NaN
67913.62030614,78.2318125,NaN,NaN,NaN,NaN,NaN
67931.69973734,78.2571953125,NaN,NaN,NaN,NaN,NaN
67949,NaN,NaN,24.972,25,30.08,30
67967.85844444,78.2283984375,NaN,NaN,NaN,NaN,NaN
67984.03176472,NaN,106.352484375,NaN,NaN,NaN,NaN
68001.43448082,78.26915625,NaN,NaN,NaN,NaN,NaN
68020.19025142,NaN,106.3510703125,NaN,NaN,NaN,NaN
68037,NaN,NaN,25.007,25,29.961,30
68053.76599056,NaN,106.3169140625,NaN,NaN,NaN,NaN
68071.84527454,NaN,106.3082421875,NaN,NaN,NaN,NaN
68089.92455442,NaN,106.3075859375,NaN,NaN,NaN,NaN
68108,NaN,NaN,25.018,25,29.928,30
68125.40750376,78.2166328125,NaN,NaN,NaN,NaN,NaN
68143.48687216,78.2238359375,NaN,NaN,NaN,NaN,NaN
68159.6589474,NaN,106.2758515625,NaN,NaN,NaN,NaN
68177.7382419,NaN,106.27915625,NaN,NaN,NaN,NaN
68195.14220194,78.2254921875,NaN,NaN,NaN,NaN,NaN
68213.22159308,78.2681875,NaN,NaN,NaN,NaN,NaN
68231,NaN,NaN,25.019,25,30.107,30
68247.47261508,NaN,106.26303125,NaN,NaN,NaN,NaN
68266,NaN,NaN,25.031,25,30.036,30
68282.9563677,78.2106328125,NaN,NaN,NaN,NaN,NaN
68301.03571988,78.2465390625,NaN,NaN,NaN,NaN,NaN
68318,NaN,NaN,25.028,25,30.103,30
68335.28628726,NaN,106.2510390625,NaN,NaN,NaN,NaN
68353.36558674,NaN,106.243375,NaN,NaN,NaN,NaN
68370.77052832,78.1648359375,NaN,NaN,NaN,NaN,NaN
68389,NaN,NaN,25.031,25,29.8205,30
68406.92926586,78.1605546875,NaN,NaN,NaN,NaN,NaN
68425.00861916,78.23959375,NaN,NaN,NaN,NaN,NaN
68441.17924676,NaN,106.21778125,NaN,NaN,NaN,NaN
68459.25851346,NaN,106.1948828125,NaN,NaN,NaN,NaN
68477,NaN,NaN,25.02,25,29.847,30
68494.74353056,78.144890625,NaN,NaN,NaN,NaN,NaN
68512,NaN,NaN,25.024,25,29.895,30
68528.99292508,NaN,106.1972578125,NaN,NaN,NaN,NaN
68547.07221038,NaN,106.176828125,NaN,NaN,NaN,NaN
68564.47837622,78.2019140625,NaN,NaN,NaN,NaN,NaN
68582.55781714,78.212828125,NaN,NaN,NaN,NaN,NaN
68599,NaN,NaN,25.015,25,30.054,30
68616.8066363,NaN,106.1642421875,NaN,NaN,NaN,NaN
68635,NaN,NaN,25.02,25,30.159,30
68652.96524708,NaN,106.1718125,NaN,NaN,NaN,NaN
68671,NaN,NaN,25.013,25,30.185,30
68688.45150074,78.2201171875,NaN,NaN,NaN,NaN,NaN
68706.53094888,78.20803125,NaN,NaN,NaN,NaN,NaN
68723,NaN,NaN,25.026,25,30.1,30
68740.77892406,NaN,106.1520546875,NaN,NaN,NaN,NaN
68758.18638624,78.211671875,NaN,NaN,NaN,NaN,NaN
68776.2657623,78.1161875,NaN,NaN,NaN,NaN,NaN
68794.3451688,78.1163828125,NaN,NaN,NaN,NaN,NaN
68810.51319318,NaN,106.1295546875,NaN,NaN,NaN,NaN
