Time_s,ja3_Raw,ja3_DeltaPct,ja2_Raw,ja2_DeltaPct,PLA_efter70_1_Raw,PLA_efter70_1_DeltaPct
9.99674466,38.09848828125,2.56350585597172,NaN,NaN,NaN,NaN
9.99721626,NaN,NaN,38.4130859375,3.07222576263228,NaN,NaN
9.9982669,NaN,NaN,NaN,NaN,37.7486640625,1.71846502835617
10.07934164,38.08099609375,2.51641579660123,NaN,NaN,NaN,NaN
10.079846,NaN,NaN,38.36880078125,2.95339725636856,NaN,NaN
10.08088088,NaN,NaN,NaN,NaN,37.817109375,1.90289942620292
10.161956,38.0068046875,2.31668790521585,NaN,NaN,NaN,NaN
10.16245924,NaN,NaN,38.48439453125,3.26356512770632,NaN,NaN
10.16351984,NaN,NaN,NaN,NaN,37.76516015625,1.76291580236067
10.24457132,38.10861328125,2.5907629872554,NaN,NaN,NaN,NaN
10.24508164,NaN,NaN,38.4570703125,3.19024719515673,NaN,NaN
10.24614548,NaN,NaN,NaN,NaN,37.75050390625,1.72342271591387
10.32718566,38.04107421875,2.40894362001203,NaN,NaN,NaN,NaN
10.32768724,NaN,NaN,38.48656640625,3.26939282899261,NaN,NaN
10.32875692,NaN,NaN,NaN,NaN,37.775890625,1.79183038350923
10.40979528,38.09624609375,2.55746974742355,NaN,NaN,NaN,NaN
10.41030566,NaN,NaN,38.43614453125,3.13409792215198,NaN,NaN
10.41138702,NaN,NaN,NaN,NaN,37.93622265625,2.22386496059059
10.49241512,38.143078125,2.68354449547913,NaN,NaN,NaN,NaN
10.49291242,NaN,NaN,38.5250703125,3.3727087490986,NaN,NaN
10.49400616,NaN,NaN,NaN,NaN,37.959984375,2.28789386380378
10.57502528,38.11343359375,2.60373956904709,NaN,NaN,NaN,NaN
10.57554532,NaN,NaN,38.46283203125,3.20570737392881,NaN,NaN
10.57663796,NaN,NaN,NaN,NaN,37.92862109375,2.20338160605288
10.6576341,38.2116875,2.8682452107054,NaN,NaN,NaN,NaN
10.65815898,NaN,NaN,38.45326953125,3.18004871790573,NaN,NaN
10.65925748,NaN,NaN,NaN,NaN,37.982609375,2.34885973712467
10.74026364,38.2158359375,2.87941306310637,NaN,NaN,NaN,NaN
10.74078552,NaN,NaN,38.4965859375,3.29627781784032,NaN,NaN
10.74188006,NaN,NaN,NaN,NaN,38.1306328125,2.74772727918631
10.82288704,38.34178515625,3.21847621278985,NaN,NaN,NaN,NaN
10.82342984,NaN,NaN,38.60683984375,3.59211750993645,NaN,NaN
10.8244855,NaN,NaN,NaN,NaN,38.18446484375,2.89278437522136
10.90553942,38.312453125,3.13951255584188,NaN,NaN,NaN,NaN
10.906055,NaN,NaN,38.493203125,3.28720085864262,NaN,NaN
10.90710136,NaN,NaN,NaN,NaN,38.22250390625,2.99528535491726
10.9881385,38.44024609375,3.48353919548137,NaN,NaN,NaN,NaN
10.98870494,NaN,NaN,38.50739453125,3.32528006506902,NaN,NaN
10.98975628,NaN,NaN,NaN,NaN,38.34561328125,3.32701886036973
11.07073358,38.37202734375,3.29989006711016,NaN,NaN,NaN,NaN
11.07130578,NaN,NaN,38.68116015625,3.7915380938805,NaN,NaN
11.07236224,NaN,NaN,NaN,NaN,38.3719453125,3.39797378993741
11.15334802,38.51939453125,3.69661172405772,NaN,NaN,NaN,NaN
11.15393658,NaN,NaN,38.645140625,3.6948883932315,NaN,NaN
11.15497482,NaN,NaN,NaN,NaN,38.4534375,3.61756461335246
11.235964,38.4318203125,3.4608564670173,NaN,NaN,NaN,NaN
11.23656566,NaN,NaN,38.655546875,3.72281104831542,NaN,NaN
11.23758966,NaN,NaN,NaN,NaN,38.394171875,3.45786602391456
11.3185883,38.59195703125,3.89195449825741,NaN,NaN,NaN,NaN
11.31918658,NaN,NaN,38.7477734375,3.97027872343995,NaN,NaN
11.32021634,NaN,NaN,NaN,NaN,38.445109375,3.59512344589389
11.4012124,38.64205078125,4.02680999655289,NaN,NaN,NaN,NaN
11.40180676,NaN,NaN,38.8491953125,4.24241979573698,NaN,NaN
11.40285062,NaN,NaN,NaN,NaN,38.48749609375,3.70933972548726
11.48382788,38.691515625,4.1599724400117,NaN,NaN,NaN,NaN
11.4844354,NaN,NaN,39.10171484375,4.91999488503917,NaN,NaN
11.48548236,NaN,NaN,NaN,NaN,38.638890625,4.11729109846672
11.56643752,38.63545703125,4.00905921043914,NaN,NaN,NaN,NaN
11.56705512,NaN,NaN,39.1619453125,5.0816087809623,NaN,NaN
11.56810584,NaN,NaN,NaN,NaN,38.70331640625,4.29089436999317
11.64906262,38.8078125,4.47305087850617,NaN,NaN,NaN,NaN
11.64969432,NaN,NaN,39.31933203125,5.50391797615255,NaN,NaN
11.65077392,NaN,NaN,NaN,NaN,38.68401171875,4.23887549120315
11.7316891,38.8755859375,4.65550119786258,NaN,NaN,NaN,NaN
11.73231522,NaN,NaN,39.41223046875,5.75318846534406,NaN,NaN
11.73340302,NaN,NaN,NaN,NaN,38.8932421875,4.80267298303428
11.81431504,38.8351953125,4.54676711704729,NaN,NaN,NaN,NaN
11.8149522,NaN,NaN,39.58085546875,6.20565287024771,NaN,NaN
11.81605654,NaN,NaN,NaN,NaN,39.10016796875,5.3602602080734
11.89693566,39.1555078125,5.40906833821304,NaN,NaN,NaN,NaN
11.89757878,NaN,NaN,39.61653125,6.30138020090896,NaN,NaN
11.89870188,NaN,NaN,NaN,NaN,39.16480859375,5.53444240277538
11.97957104,39.19498046875,5.51533118991891,NaN,NaN,NaN,NaN
11.98018228,NaN,NaN,39.5841484375,6.21448875547133,NaN,NaN
11.98133218,NaN,NaN,NaN,NaN,39.1269296875,5.43237298399214
12.0622164,39.30455859375,5.810322334506,NaN,NaN,NaN,NaN
12.06281098,NaN,NaN,39.60662890625,6.27480965637527,NaN,NaN
12.0639677,NaN,NaN,NaN,NaN,38.9466171875,4.94649855158684
12.14480932,39.43033203125,6.14891227010472,NaN,NaN,NaN,NaN
12.14546336,NaN,NaN,39.6929453125,6.50641885659663,NaN,NaN
12.14660056,NaN,NaN,NaN,NaN,39.1760234375,5.56466219253784
12.2274027,39.6824453125,6.82761694224201,NaN,NaN,NaN,NaN
12.22807802,NaN,NaN,39.561265625,6.15308826242265,NaN,NaN
12.22921046,NaN,NaN,NaN,NaN,39.252578125,5.77094830879172
12.31001454,39.6324375,6.69299279305465,NaN,NaN,NaN,NaN
12.31069624,NaN,NaN,39.8838984375,7.018795384796,NaN,NaN
12.31183006,NaN,NaN,NaN,NaN,39.43824609375,6.27125371708151
12.3926445,39.6285703125,6.68258208318936,NaN,NaN,NaN,NaN
12.39333056,NaN,NaN,39.95219921875,7.20206401247717,NaN,NaN
12.39445812,NaN,NaN,NaN,NaN,39.50642578125,6.45497235536578
12.4752847,39.87093359375,7.33503914742386,NaN,NaN,NaN,NaN
12.47593198,NaN,NaN,39.99172265625,7.30811559811501,NaN,NaN
12.47708898,NaN,NaN,NaN,NaN,39.49979296875,6.43709941805589
12.55792698,39.851421875,7.2825123840126,NaN,NaN,NaN,NaN
12.55853958,NaN,NaN,40.1862109375,7.8299778631203,NaN,NaN
12.55972968,NaN,NaN,NaN,NaN,39.67791796875,6.91707935994674
12.64057278,39.86780078125,7.3266054208461,NaN,NaN,NaN,NaN
12.64116142,NaN,NaN,40.115609375,7.64053564540744,NaN,NaN
12.642363,NaN,NaN,NaN,NaN,39.816921875,7.29164265451221
12.72319918,39.897484375,7.40651550596365,NaN,NaN,NaN,NaN
12.72380408,NaN,NaN,40.29011328125,8.10877467339718,NaN,NaN
12.7250162,NaN,NaN,NaN,NaN,39.83218359375,7.33276725172643
12.80583782,40.017875,7.73061457469936,NaN,NaN,NaN,NaN
12.80641908,NaN,NaN,40.47116015625,8.59457017558571,NaN,NaN
12.80762196,NaN,NaN,NaN,NaN,39.8910234375,7.49131852068919
12.88843372,39.97462890625,7.61419339397343,NaN,NaN,NaN,NaN
12.88905056,NaN,NaN,40.5305546875,8.75394103540225,NaN,NaN
12.89025444,NaN,NaN,NaN,NaN,39.98976171875,7.75738108628513
12.97105886,40.3361953125,8.58755270290422,NaN,NaN,NaN,NaN
12.97168394,NaN,NaN,40.78119921875,9.42648501568029,NaN,NaN
12.97287584,NaN,NaN,NaN,NaN,39.93003125,7.5964299176129
13.05367368,40.2294375,8.3001540154108,NaN,NaN,NaN,NaN
13.05432266,NaN,NaN,40.89796875,9.73980781163528,NaN,NaN
13.05551344,NaN,NaN,NaN,NaN,39.89670703125,7.50663367015083
13.13631458,40.4405078125,8.86836845668483,NaN,NaN,NaN,NaN
13.13692852,NaN,NaN,41.25917578125,10.709019520703,NaN,NaN
13.13813874,NaN,NaN,NaN,NaN,39.9456171875,7.63842816252835
13.21893382,40.4893984375,8.99998506746666,NaN,NaN,NaN,NaN
13.21956128,NaN,NaN,41.26090625,10.7136628150732,NaN,NaN
13.22076284,NaN,NaN,NaN,NaN,40.1173203125,8.10110356440893
13.30157618,40.77073828125,9.75736946810105,NaN,NaN,NaN,NaN
13.30219254,NaN,NaN,41.23874609375,10.6542013952942,NaN,NaN
13.3034103,NaN,NaN,NaN,NaN,40.12039453125,8.10938742875691
13.38418332,40.82762109375,9.91050154593782,NaN,NaN,NaN,NaN
13.38481622,NaN,NaN,41.26751171875,10.7313869929061,NaN,NaN
13.3860232,NaN,NaN,NaN,NaN,40.139390625,8.16057476334935
13.46682242,41.00142578125,10.3783946012372,NaN,NaN,NaN,NaN
13.46741856,NaN,NaN,41.39498046875,11.0734185547301,NaN,NaN
13.46863874,NaN,NaN,NaN,NaN,40.1577734375,8.21010953542256
13.54944826,41.23215625,10.9995354089274,NaN,NaN,NaN,NaN
13.5500335,NaN,NaN,41.60657421875,11.6411792081034,NaN,NaN
13.55125886,NaN,NaN,NaN,NaN,40.39593359375,8.85186166430729
13.63209172,41.2511015625,11.0505373713988,NaN,NaN,NaN,NaN
13.6326553,NaN,NaN,41.48990234375,11.3281184490768,NaN,NaN
13.63390328,NaN,NaN,NaN,NaN,40.28513671875,8.55330571975045
13.71470538,41.41143359375,11.4821611960665,NaN,NaN,NaN,NaN
13.71527784,NaN,NaN,41.53934375,11.4607825051569,NaN,NaN
13.7165167,NaN,NaN,NaN,NaN,40.427109375,8.9358686800141
13.79733666,41.3635078125,11.3531420048167,NaN,NaN,NaN,NaN
13.79787346,NaN,NaN,41.49389453125,11.3388305187073,NaN,NaN
13.79913346,NaN,NaN,NaN,NaN,40.64219921875,9.51545498572322
13.87994186,41.28446875,11.1403639205598,NaN,NaN,NaN,NaN
13.8805177,NaN,NaN,41.9813671875,12.6468454946419,NaN,NaN
13.88177496,NaN,NaN,NaN,NaN,40.62647265625,9.4730778092747
13.9625541,41.435109375,11.5458978753529,NaN,NaN,NaN,NaN
13.96312844,NaN,NaN,42.020296875,12.7513038957554,NaN,NaN
13.96440896,NaN,NaN,NaN,NaN,40.7212421875,9.72844608493729
14.04518156,41.43730078125,11.5517972776099,NaN,NaN,NaN,NaN
14.04574442,NaN,NaN,41.855625,12.309446745711,NaN,NaN
14.04705334,NaN,NaN,NaN,NaN,40.8476171875,10.0689792226577
14.12780232,41.6719453125,12.183474985588,NaN,NaN,NaN,NaN
14.12836432,NaN,NaN,42.0342109375,12.7886389173053,NaN,NaN
14.12969924,NaN,NaN,NaN,NaN,41.03882421875,10.5842103230002
14.2104427,41.7992265625,12.5261240464473,NaN,NaN,NaN,NaN
14.21097882,NaN,NaN,42.11549609375,13.0067479749786,NaN,NaN
14.21233514,NaN,NaN,NaN,NaN,41.05065625,10.6160932011578
14.29306202,41.6266015625,12.0614067834503,NaN,NaN,NaN,NaN
14.29358134,NaN,NaN,42.2352421875,13.3280576565094,NaN,NaN
14.29496064,NaN,NaN,NaN,NaN,41.17398046875,10.9484056297858
14.37567662,41.8674453125,12.7097731748185,NaN,NaN,NaN,NaN
14.37619176,NaN,NaN,42.44613671875,13.8939421254759,NaN,NaN
14.37760108,NaN,NaN,NaN,NaN,41.26700390625,11.1990688389127
14.45829318,41.9407421875,12.9070929323058,NaN,NaN,NaN,NaN
14.45882648,NaN,NaN,42.708953125,14.5991463885022,NaN,NaN
14.46022158,NaN,NaN,NaN,NaN,41.2736640625,11.217015457354
14.5409317,42.220078125,13.6590826923736,NaN,NaN,NaN,NaN
14.541435,NaN,NaN,42.7804296875,14.790936457093,NaN,NaN
14.54284184,NaN,NaN,NaN,NaN,41.5201015625,11.8810719173104
14.62357082,42.34462109375,13.9943601293788,NaN,NaN,NaN,NaN
14.62405426,NaN,NaN,42.611296875,14.337109460162,NaN,NaN
14.62547848,NaN,NaN,NaN,NaN,41.72694140625,12.4384275730793
14.70617576,42.324875,13.9412024138545,NaN,NaN,NaN,NaN
14.70667638,NaN,NaN,42.5207265625,14.0940859313421,NaN,NaN
14.70810112,NaN,NaN,NaN,NaN,41.73183203125,12.4516059697295
14.78880436,42.3679140625,14.0570662535473,NaN,NaN,NaN,NaN
14.789292,NaN,NaN,42.6357578125,14.4027444699727,NaN,NaN
14.79071474,NaN,NaN,NaN,NaN,41.66890625,12.2820446345558
14.87140212,42.54596484375,14.5363900579614,NaN,NaN,NaN,NaN
14.87189736,NaN,NaN,42.86512890625,15.0182063257811,NaN,NaN
14.87334446,NaN,NaN,NaN,NaN,41.8559921875,12.786170935804
14.95402562,42.40219921875,14.1493640318176,NaN,NaN,NaN,NaN
14.95451316,NaN,NaN,43.1104921875,15.6765793489745,NaN,NaN
14.95600042,NaN,NaN,NaN,NaN,41.94465625,13.0250872674058
15.03664172,42.6184453125,14.7315119989215,NaN,NaN,NaN,NaN
15.03711974,NaN,NaN,43.12315234375,15.7105498163645,NaN,NaN
15.03860636,NaN,NaN,NaN,NaN,42.172703125,13.6395879035371
15.11924906,42.62736328125,14.755519726823,NaN,NaN,NaN,NaN
15.11974514,NaN,NaN,43.316453125,16.2292257123212,NaN,NaN
15.1212246,NaN,NaN,NaN,NaN,42.2254453125,13.7817082801908
15.20184838,42.6491953125,14.8142929161534,NaN,NaN,NaN,NaN
15.20236212,NaN,NaN,43.3203828125,16.2397700783176,NaN,NaN
15.20385548,NaN,NaN,NaN,NaN,42.23491015625,13.8072124775417
15.28446264,42.8967109375,15.4806204110064,NaN,NaN,NaN,NaN
15.2849953,NaN,NaN,43.4622109375,16.6203315500847,NaN,NaN
15.28648818,NaN,NaN,NaN,NaN,42.158625,13.6016526467262
15.36706664,43.226921875,16.3695688430799,NaN,NaN,NaN,NaN
15.36761648,NaN,NaN,43.4921796875,16.7007454426537,NaN,NaN
15.3691231,NaN,NaN,NaN,NaN,42.35195703125,14.1226098235684
15.44965828,43.21362109375,16.3337623106644,NaN,NaN,NaN,NaN
15.45022528,NaN,NaN,43.80561328125,17.5417686863774,NaN,NaN
15.4517649,NaN,NaN,NaN,NaN,42.30478125,13.9954888200988
15.53226998,43.380140625,16.7820432711166,NaN,NaN,NaN,NaN
15.5328193,NaN,NaN,44.08413671875,18.2891189689581,NaN,NaN
15.53440654,NaN,NaN,NaN,NaN,42.7269140625,15.1329781271246
15.61487444,43.3310546875,16.6499008669072,NaN,NaN,NaN,NaN
15.61546644,NaN,NaN,44.070546875,18.2526539100102,NaN,NaN
15.61703334,NaN,NaN,NaN,NaN,42.71798046875,15.1089054488986
15.69749424,43.62901953125,17.4520408040938,NaN,NaN,NaN,NaN
15.69809916,NaN,NaN,44.03360546875,18.1535305807577,NaN,NaN
15.69965082,NaN,NaN,NaN,NaN,42.75405078125,15.2061013871315
15.7801061,43.8749375,18.1140673087095,NaN,NaN,NaN,NaN
15.78071324,NaN,NaN,43.90675,17.8131446108437,NaN,NaN
15.78226412,NaN,NaN,NaN,NaN,42.7651328125,15.2359632971127
15.86272662,43.944125,18.3003243724813,NaN,NaN,NaN,NaN
15.86335526,NaN,NaN,44.3777734375,19.0770220865686,NaN,NaN
15.86490604,NaN,NaN,NaN,NaN,42.742625,15.1753132000694
15.9453405,43.6347421875,17.4674465515207,NaN,NaN,NaN,NaN
15.94596444,NaN,NaN,44.22561328125,18.6687371077831,NaN,NaN
15.94754102,NaN,NaN,NaN,NaN,42.8198671875,15.383451870485
16.02797492,43.8233515625,17.9751947486276,NaN,NaN,NaN,NaN
16.02858104,NaN,NaN,44.440484375,19.2452917204716,NaN,NaN
16.0301611,NaN,NaN,NaN,NaN,42.9428125,15.7147432891489
16.1105885,44.013828125,18.4879695309018,NaN,NaN,NaN,NaN
16.11119596,NaN,NaN,44.2350234375,18.693986986198,NaN,NaN
16.1128011,NaN,NaN,NaN,NaN,43.06846484375,16.0533291398244
16.1932026,44.1247421875,18.7865571025333,NaN,NaN,NaN,NaN
16.19382206,NaN,NaN,44.45768359375,19.2914416642909,NaN,NaN
16.19544844,NaN,NaN,NaN,NaN,42.95772265625,15.7549205575304
16.2758276,44.3870625,19.4927397391938,NaN,NaN,NaN,NaN
16.27645676,NaN,NaN,44.38692578125,19.1015801874927,NaN,NaN
16.27805926,NaN,NaN,NaN,NaN,43.1198984375,16.1919233480453
16.35843182,44.3488203125,19.3897893860815,NaN,NaN,NaN,NaN
16.35907588,NaN,NaN,44.73744140625,20.0421040936457,NaN,NaN
16.36068398,NaN,NaN,NaN,NaN,43.2360078125,16.5047944838516
16.44105048,44.56996875,19.9851347682166,NaN,NaN,NaN,NaN
16.4417023,NaN,NaN,44.8870234375,20.443471297523,NaN,NaN
16.4433181,NaN,NaN,NaN,NaN,43.324890625,16.7443002645047
16.52364688,44.523328125,19.85957529772,NaN,NaN,NaN,NaN
16.52430666,NaN,NaN,44.88437109375,20.4363543745493,NaN,NaN
16.52597144,NaN,NaN,NaN,NaN,43.3548671875,16.8250758363045
16.60627104,44.5831953125,20.0207414991296,NaN,NaN,NaN,NaN
16.60694306,NaN,NaN,44.71015625,19.9688909758674,NaN,NaN
16.6086116,NaN,NaN,NaN,NaN,43.43256640625,17.0344460342025
16.68891598,44.79901171875,20.6017327206929,NaN,NaN,NaN,NaN
16.68955976,NaN,NaN,44.6850390625,19.9014950778984,NaN,NaN
16.69122546,NaN,NaN,NaN,NaN,43.57568359375,17.4200930761104
16.77153508,44.6861640625,20.2979397941287,NaN,NaN,NaN,NaN
16.77217618,NaN,NaN,44.8010859375,20.2128788005836,NaN,NaN
16.77385192,NaN,NaN,NaN,NaN,43.47134375,17.1389364044471
16.85414862,44.6502578125,20.2012779304098,NaN,NaN,NaN,NaN
16.85481456,NaN,NaN,44.93480859375,20.5716912072985,NaN,NaN
16.85647648,NaN,NaN,NaN,NaN,43.4249453125,17.0139100502853
16.93675994,44.7214453125,20.3929191188796,NaN,NaN,NaN,NaN
16.93743686,NaN,NaN,44.86292578125,20.3788110650858,NaN,NaN
16.93911504,NaN,NaN,NaN,NaN,43.5975234375,17.4789432483716
17.01938862,44.7699453125,20.5234841428063,NaN,NaN,NaN,NaN
17.02004806,NaN,NaN,45.09792578125,21.0093767294437,NaN,NaN
17.02176354,NaN,NaN,NaN,NaN,43.67499609375,17.6877029454664
17.10199948,44.7388046875,20.4396516387193,NaN,NaN,NaN,NaN
17.10268852,NaN,NaN,45.136265625,21.1122524275101,NaN,NaN
17.10439262,NaN,NaN,NaN,NaN,43.73106640625,17.8387913684028
17.18462618,44.79504296875,20.5910485982452,NaN,NaN,NaN,NaN
17.18529816,NaN,NaN,45.35970703125,21.7118034010297,NaN,NaN
17.18703068,NaN,NaN,NaN,NaN,44.057015625,18.7171020326835
17.26724074,44.94912109375,21.0058365173631,NaN,NaN,NaN,NaN
17.26790122,NaN,NaN,45.43669921875,21.9183933153332,NaN,NaN
17.26963786,NaN,NaN,NaN,NaN,43.75547265625,17.9045570411426
17.34986288,44.99469140625,21.1285146398767,NaN,NaN,NaN,NaN
17.35051018,NaN,NaN,45.39684375,21.8114508041389,NaN,NaN
17.3522811,NaN,NaN,NaN,NaN,43.99692578125,18.5551824834267
17.43248718,44.980296875,21.089763664267,NaN,NaN,NaN,NaN
17.43311686,NaN,NaN,45.425828125,21.8892233644703,NaN,NaN
17.43492112,NaN,NaN,NaN,NaN,44.04971875,18.6974396964674
17.51512792,45.236015625,21.7781744830767,NaN,NaN,NaN,NaN
17.51575336,NaN,NaN,45.67265625,22.5515269415888,NaN,NaN
17.5175778,NaN,NaN,NaN,NaN,44.10403515625,18.8438020011164
17.5977586,45.22232421875,21.7413163638062,NaN,NaN,NaN,NaN
17.59838056,NaN,NaN,45.79771875,22.8871019134985,NaN,NaN
17.60019878,NaN,NaN,NaN,NaN,44.06249609375,18.7318698365973
17.68040712,45.076296875,21.3482016497715,NaN,NaN,NaN,NaN
17.68098062,NaN,NaN,46.00230859375,23.4360692783713,NaN,NaN
17.6828285,NaN,NaN,NaN,NaN,44.26473828125,19.27683653641
17.76304102,45.10148828125,21.4160184860556,NaN,NaN,NaN,NaN
17.76362334,NaN,NaN,45.77801953125,22.8342438243137,NaN,NaN
17.76543616,NaN,NaN,NaN,NaN,44.49278515625,19.8913371725413
17.84564732,45.49140234375,22.4656914530596,NaN,NaN,NaN,NaN
17.8462359,NaN,NaN,46.16533984375,23.8735242080196,NaN,NaN
17.84806376,NaN,NaN,NaN,NaN,44.4720078125,19.83535003853
17.92827342,45.63618359375,22.8554516050265,NaN,NaN,NaN,NaN
17.92886832,NaN,NaN,46.33536328125,24.3297409817371,NaN,NaN
17.93068032,NaN,NaN,NaN,NaN,44.61770703125,20.22795468442
18.01089196,45.78079296875,23.2447490587772,NaN,NaN,NaN,NaN
18.01148176,NaN,NaN,46.34734765625,24.361898153583,NaN,NaN
18.01332372,NaN,NaN,NaN,NaN,44.670125,20.3692014133725
18.09349698,45.6596796875,22.9187045543596,NaN,NaN,NaN,NaN
18.09409238,NaN,NaN,46.41326171875,24.5387625987355,NaN,NaN
18.09594224,NaN,NaN,NaN,NaN,44.694,20.4335355669874
18.17612204,45.8912265625,23.5420431785769,NaN,NaN,NaN,NaN
18.17672644,NaN,NaN,46.4786875,24.7143168592463,NaN,NaN
18.1785576,NaN,NaN,NaN,NaN,44.7312578125,20.5339313714995
18.2587241,46.229296875,24.4521495381746,NaN,NaN,NaN,NaN
18.25935876,NaN,NaN,46.6112265625,25.0699533783897,NaN,NaN
18.26118816,NaN,NaN,NaN,NaN,44.95478515625,21.1362535691929
18.34134206,46.385421875,24.872447772413,NaN,NaN,NaN,NaN
18.34196874,NaN,NaN,46.6718828125,25.2327097553204,NaN,NaN
18.34380548,NaN,NaN,NaN,NaN,44.884578125,20.9470720013069
18.42393674,46.38965625,24.8838469739221,NaN,NaN,NaN,NaN
18.42461882,NaN,NaN,46.84547265625,25.6984961176609,NaN,NaN
18.42643912,NaN,NaN,NaN,NaN,44.99919921875,21.2559327783881
18.50654888,46.29130859375,24.6190889514186,NaN,NaN,NaN,NaN
18.50726498,NaN,NaN,47.0405078125,26.2218257894649,NaN,NaN
18.50907014,NaN,NaN,NaN,NaN,45.0046796875,21.270700582302
18.58915966,46.59194921875,25.4284322585625,NaN,NaN,NaN,NaN
18.58991118,NaN,NaN,47.11108984375,26.4112155997921,NaN,NaN
18.5917271,NaN,NaN,NaN,NaN,45.1602265625,21.689840961383
18.67177452,46.55805859375,25.3371965830157,NaN,NaN,NaN,NaN
18.67252872,NaN,NaN,47.19114453125,26.6260229921683,NaN,NaN
18.6743438,NaN,NaN,NaN,NaN,45.22780859375,21.8719491406517
18.75439014,46.75731640625,25.8736110377921,NaN,NaN,NaN,NaN
18.7551585,NaN,NaN,46.9097890625,25.8710736386658,NaN,NaN
18.75696572,NaN,NaN,NaN,NaN,45.23931640625,21.9029583711081
18.83701024,46.90616796875,26.274328724789,NaN,NaN,NaN,NaN
18.83778132,NaN,NaN,46.92025,25.8991430344296,NaN,NaN
18.83960486,NaN,NaN,NaN,NaN,45.494890625,22.5916348548382
18.91964162,46.8721875,26.1828511842656,NaN,NaN,NaN,NaN
18.92037986,NaN,NaN,47.26908203125,26.835149423938,NaN,NaN
18.92225038,NaN,NaN,NaN,NaN,45.41328125,22.3717282551455
19.00226494,46.8948828125,26.2439483805457,NaN,NaN,NaN,NaN
19.00300234,NaN,NaN,47.2533125,26.7928357007496,NaN,NaN
19.0048884,NaN,NaN,NaN,NaN,45.58474609375,22.8337615785951
19.08488892,46.6840625,25.676406954859,NaN,NaN,NaN,NaN
19.08563576,NaN,NaN,47.31638671875,26.962080112026,NaN,NaN
19.08750686,NaN,NaN,NaN,NaN,45.557671875,22.7608067326028
19.167514,46.85323046875,26.1318176741885,NaN,NaN,NaN,NaN
19.16823388,NaN,NaN,47.568640625,27.6389424608831,NaN,NaN
19.17017024,NaN,NaN,NaN,NaN,45.67592578125,23.0794565742884
19.25014568,47.0768359375,26.7337775376421,NaN,NaN,NaN,NaN
19.2508573,NaN,NaN,47.72144140625,28.0489464019185,NaN,NaN
19.25279998,NaN,NaN,NaN,NaN,45.857484375,23.5686887611118
19.33276404,47.0016484375,26.5313680997762,NaN,NaN,NaN,NaN
19.33348186,NaN,NaN,47.68862890625,27.9609019939962,NaN,NaN
19.33541156,NaN,NaN,NaN,NaN,45.830296875,23.4954286647179
19.41539384,47.286921875,27.2993419800413,NaN,NaN,NaN,NaN
19.41608944,NaN,NaN,47.6095390625,27.748683526472,NaN,NaN
19.41806162,NaN,NaN,NaN,NaN,46.1359609375,24.319078455353
19.4980443,47.34691796875,27.4608552051131,NaN,NaN,NaN,NaN
19.49869946,NaN,NaN,47.77690625,28.1977728957387,NaN,NaN
19.50069846,NaN,NaN,NaN,NaN,46.2335625,24.5820779910566
19.5806849,47.30123828125,27.33788263828,NaN,NaN,NaN,NaN
19.58131456,NaN,NaN,47.81815625,28.3084572942696,NaN,NaN
19.58332326,NaN,NaN,NaN,NaN,46.34985546875,24.895443843031
19.66330832,47.4981640625,27.8680191195316,NaN,NaN,NaN,NaN
19.66394644,NaN,NaN,47.948,28.6568615941908,NaN,NaN
19.66594174,NaN,NaN,NaN,NaN,46.8480390625,26.2378614283171
19.74593068,47.45415234375,27.7495368285697,NaN,NaN,NaN,NaN
19.7465811,NaN,NaN,48.11595703125,29.1075336665046,NaN,NaN
19.74857938,NaN,NaN,NaN,NaN,46.73919140625,25.9445578958437
19.82854016,47.6614921875,28.3077086153777,NaN,NaN,NaN,NaN
19.82920182,NaN,NaN,48.16745703125,29.2457214610341,NaN,NaN
19.83120946,NaN,NaN,NaN,NaN,46.721859375,25.8978545843926
19.91117348,47.519484375,27.9254147300818,NaN,NaN,NaN,NaN
19.91182984,NaN,NaN,48.147515625,29.192213520267,NaN,NaN
19.9138284,NaN,NaN,NaN,NaN,46.9106328125,26.4065280640377
19.99378932,47.7412890625,28.5225267781335,NaN,NaN,NaN,NaN
19.99446686,NaN,NaN,48.1288046875,29.142007244797,NaN,NaN
19.99645128,NaN,NaN,NaN,NaN,46.97796875,26.5879731131236
20.07639438,47.76784765625,28.5940241684104,NaN,NaN,NaN,NaN
20.07709344,NaN,NaN,48.30026171875,29.6020707206225,NaN,NaN
20.0790936,NaN,NaN,NaN,NaN,46.93741015625,26.4786829434602
20.15900992,48.02816796875,29.2948226803729,NaN,NaN,NaN,NaN
20.15971432,NaN,NaN,48.24656640625,29.4579923359439,NaN,NaN
20.161708,NaN,NaN,NaN,NaN,47.23178515625,27.2719129526903
20.24160334,47.98632421875,29.1821766964567,NaN,NaN,NaN,NaN
20.24233652,NaN,NaN,48.41571875,29.9118717402606,NaN,NaN
20.24432312,NaN,NaN,NaN,NaN,47.39012109375,27.6985688071772
20.32424134,48.18705859375,29.7225661495453,NaN,NaN,NaN,NaN
20.32495084,NaN,NaN,48.540640625,30.2470693789935,NaN,NaN
20.3269323,NaN,NaN,NaN,NaN,47.5630234375,28.1644756529648
20.4068621,48.07775390625,29.4283111157568,NaN,NaN,NaN,NaN
20.4075563,NaN,NaN,48.721546875,30.7324875480052,NaN,NaN
