Time_s,PLAefter_40_2_Raw,PLAefter_40_2_DeltaPct,PLAefter_40_1_Raw,PLAefter_40_1_DeltaPct,PLAefter_20_6_Raw,PLAefter_20_6_DeltaPct
6.44473804,48.2569140625,30.2082833782986,NaN,NaN,NaN,NaN
6.44476272,NaN,NaN,48.87885546875,31.9107138640381,NaN,NaN
6.52656632,NaN,NaN,NaN,NaN,46.674453125,25.8543519627792
6.52737162,NaN,NaN,45.2608046875,22.1465805435237,NaN,NaN
6.52738052,44.36950390625,19.7191542438267,NaN,NaN,NaN,NaN
6.60917414,NaN,NaN,NaN,NaN,42.371875,14.2527552554561
6.60999022,NaN,NaN,41.44906640625,11.8597374306764,NaN,NaN
6.60999774,40.5395078125,9.38494149108229,NaN,NaN,NaN,NaN
6.69179178,NaN,NaN,NaN,NaN,38.7855546875,4.582496931232
6.6926189,38.32582421875,3.41191262496839,NaN,NaN,NaN,NaN
6.692621,NaN,NaN,38.5892734375,4.14193535872836,NaN,NaN
6.77439716,NaN,NaN,NaN,NaN,38.63611328125,4.17953878002172
6.775254,37.73037890625,1.80526384743024,NaN,NaN,NaN,NaN
6.77526702,NaN,NaN,38.0860546875,2.78388505444684,NaN,NaN
6.85699412,NaN,NaN,NaN,NaN,38.401828125,3.54780547539414
6.85788224,NaN,NaN,37.732890625,1.83079146932223,NaN,NaN
6.8578973,37.876421875,2.19932145823765,NaN,NaN,NaN,NaN
6.93960838,NaN,NaN,NaN,NaN,38.1126796875,2.7681372246456
6.94053436,NaN,NaN,37.80416796875,2.02314960058833,NaN,NaN
6.94055238,37.82913671875,2.07173520154886,NaN,NaN,NaN,NaN
7.02221228,NaN,NaN,NaN,NaN,38.1705078125,2.9240666616249
7.02316568,37.54376953125,1.3017487169439,NaN,NaN,NaN,NaN
7.02317846,NaN,NaN,37.721453125,1.79992477296954,NaN,NaN
7.10480496,NaN,NaN,NaN,NaN,38.16587109375,2.91156407842479
7.10579,NaN,NaN,37.64942578125,1.60554259604098,NaN,NaN
7.10579266,37.41834375,0.963321032844729,NaN,NaN,NaN,NaN
7.18740872,NaN,NaN,NaN,NaN,38.0636796875,2.63601220049887
7.18840332,NaN,NaN,37.6878125,1.70913789148417,NaN,NaN
7.18841828,37.29297265625,0.625040908232857,NaN,NaN,NaN,NaN
7.27002874,NaN,NaN,NaN,NaN,38.0175,2.51149194894732
7.27103652,NaN,NaN,37.6221328125,1.53188630935514,NaN,NaN
7.27103742,37.31993359375,0.697787735466731,NaN,NaN,NaN,NaN
7.35262336,NaN,NaN,NaN,NaN,37.9058203125,2.21035559368942
7.35365574,37.2379765625,0.476648763836205,NaN,NaN,NaN,NaN
7.35368004,NaN,NaN,37.7614453125,1.90785279115898,NaN,NaN
7.43524138,NaN,NaN,NaN,NaN,37.90693359375,2.21335747760857
7.43627264,37.378515625,0.85585556624424,NaN,NaN,NaN,NaN
7.43630732,NaN,NaN,37.7993359375,2.01010926473168,NaN,NaN
7.51785102,NaN,NaN,NaN,NaN,37.8845703125,2.15305647607478
7.51888412,37.29631640625,0.634063116884288,NaN,NaN,NaN,NaN
7.5189353,NaN,NaN,37.72938671875,1.82133538099287,NaN,NaN
7.60045606,NaN,NaN,NaN,NaN,37.77509765625,1.857871224025
7.60150774,37.33127734375,0.728395789115993,NaN,NaN,NaN,NaN
7.60153714,NaN,NaN,37.704921875,1.75531143315926,NaN,NaN
7.68306348,NaN,NaN,NaN,NaN,37.88011328125,2.14103840747213
7.68416578,37.327671875,0.718667402918236,NaN,NaN,NaN,NaN
7.68417014,NaN,NaN,37.71005078125,1.7691529537573,NaN,NaN
7.76566412,NaN,NaN,NaN,NaN,37.8625546875,2.09369290495783
7.7667867,37.16860546875,0.289469554209086,NaN,NaN,NaN,NaN
7.76680338,NaN,NaN,37.76491796875,1.91722454425239,NaN,NaN
7.8482696,NaN,NaN,NaN,NaN,37.91796875,2.24311299364927
7.84939036,37.19412890625,0.35833767491991,NaN,NaN,NaN,NaN
