Time_s,Bridge_BridgeBatteriSp_nding_neg_deg,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
62371,NaN,25.003,25,30.076,30
62384.53180696,3595.911979675,NaN,NaN,NaN,NaN
62401,NaN,25.006,25,29.939,30
62416,NaN,25.017,25,30.033,30
62433.60387032,3593.410015106,NaN,NaN,NaN,NaN
62449.10029626,3597.21493721,NaN,NaN,NaN,NaN
62467,NaN,25.02,25,29.958,30
62482,NaN,25.02,25,29.849,30
62495.58957732,3553.313970566,NaN,NaN,NaN,NaN
62513,NaN,25.02,25,29.917,30
62528,NaN,25.022,25,29.826,30
62544.66164056,3534.409046173,NaN,NaN,NaN,NaN
62560.15803312,3594.192266464,NaN,NaN,NaN,NaN
62578.23717398,3598.830461502,NaN,NaN,NaN,NaN
62593.73357716,3600.025892258,NaN,NaN,NaN,NaN
62609,NaN,25.029,25,29.913,30
62624,NaN,25.025,25,30.017,30
62639,NaN,25.016,25,30.026,30
62655.71929948,3599.561929703,NaN,NaN,NaN,NaN
62671.21569908,3533.071517944,NaN,NaN,NaN,NaN
62684.12938872,3532.08565712,NaN,NaN,NaN,NaN
62702.20849236,3597.556829453,NaN,NaN,NaN,NaN
62717.7049079,3599.062204361,NaN,NaN,NaN,NaN
62733.20133878,3540.511131287,NaN,NaN,NaN,NaN
62748.69776482,3591.637611389,NaN,NaN,NaN,NaN
62765,NaN,25.013,25,29.938,30
62781,NaN,25.015,25,29.788,30
62795.18692866,3599.776268005,NaN,NaN,NaN,NaN
62811,NaN,25.015,25,29.844,30
62827,NaN,25.016,25,29.826,30
62844.25889212,3599.181175232,NaN,NaN,NaN,NaN
62857.17255418,3599.304437637,NaN,NaN,NaN,NaN
62875.2517005,3592.931747437,NaN,NaN,NaN,NaN
62890.7481016,3596.967220306,NaN,NaN,NaN,NaN
62906.24452236,3598.648309708,NaN,NaN,NaN,NaN
62921.74096774,3599.917888641,NaN,NaN,NaN,NaN
62937.23737228,3529.525995255,NaN,NaN,NaN,NaN
62953,NaN,25.016,25,29.842,30
62968.23024794,3598.071098328,NaN,NaN,NaN,NaN
62986.30935678,3534.659385681,NaN,NaN,NaN,NaN
63001.80577276,3593.844652176,NaN,NaN,NaN,NaN
