Time_s,Bridge_Bridge_fullSystem_neg_deg_bat,Bridge_Bridge_fullSystem_neg_deg_Vout,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
7676,NaN,NaN,27.986,27.661,32.654,30
7692,NaN,NaN,28.069,27.744,33.29,30
7710,NaN,NaN,28.139,27.844,33.829,30
7727.6931554,NaN,-2.924147527665,NaN,NaN,NaN,NaN
7745.77264106,NaN,-2.882577944547,NaN,NaN,NaN,NaN
7763,NaN,NaN,28.363,28.139,34.936,30
7779.78695086,3537.41145134,NaN,NaN,NaN,NaN,NaN
7797.8661066,3496.50645256,NaN,NaN,NaN,NaN,NaN
7815.50777898,NaN,-2.870026510209,NaN,NaN,NaN,NaN
7831.44169888,3539.566040039,NaN,NaN,NaN,NaN,NaN
7849.52085268,3238.573074341,NaN,NaN,NaN,NaN,NaN
7867.59999904,3537.201881409,NaN,NaN,NaN,NaN,NaN
7885.24290866,NaN,-2.868414390832,NaN,NaN,NaN,NaN
7903.32240002,NaN,-2.90860212408,NaN,NaN,NaN,NaN
7919.25471982,3539.652109146,NaN,NaN,NaN,NaN,NaN
7937.33387624,3277.993202209,NaN,NaN,NaN,NaN,NaN
7954.97805366,NaN,-2.942110411823,NaN,NaN,NaN,NaN
7973.05756064,NaN,-2.926564542577,NaN,NaN,NaN,NaN
7990,NaN,NaN,29.409,29.4,31.411,30
8007.0676855,3539.601564407,NaN,NaN,NaN,NaN,NaN
8025,NaN,NaN,29.58,29.6,30.98,30
8042.79274752,NaN,-2.959498204291,NaN,NaN,NaN,NaN
8060.87225386,NaN,-2.856899052858,NaN,NaN,NaN,NaN
8078.95172038,NaN,-2.923225285485,NaN,NaN,NaN,NaN
8096,NaN,NaN,29.968,29.989,30.288,30
8112.9597794,3545.714378357,NaN,NaN,NaN,NaN,NaN
8131.03888458,3533.475637436,NaN,NaN,NaN,NaN,NaN
8149.11803516,3544.721364975,NaN,NaN,NaN,NaN,NaN
8167,NaN,NaN,30.371,30.389,29.758,30
8184.84576022,NaN,34.41817313433,NaN,NaN,NaN,NaN
8202.92523126,NaN,-2.909752074629,NaN,NaN,NaN,NaN
8218.85178178,3528.595685959,NaN,NaN,NaN,NaN,NaN
8236.93093142,3545.017719269,NaN,NaN,NaN,NaN,NaN
8254.580871,NaN,-2.909752773121,NaN,NaN,NaN,NaN
8272.6603982,NaN,-2.988285152242,NaN,NaN,NaN,NaN
8289,NaN,NaN,31.079,31.061,29.784,30
8308.81938112,NaN,-2.931631170213,NaN,NaN,NaN,NaN
8324.31609986,NaN,36.50451824069,NaN,NaN,NaN,NaN
8342.39563734,NaN,-2.892595017329,NaN,NaN,NaN,NaN
8360,NaN,NaN,31.442,31.456,30.017,30
8376.3984906,3546.889066696,NaN,NaN,NaN,NaN,NaN
8394.47765466,3440.714120865,NaN,NaN,NaN,NaN,NaN
8412.1308051,NaN,37.3523235321,NaN,NaN,NaN,NaN
8430.63585852,3262.004375458,NaN,NaN,NaN,NaN,NaN
8446.13225096,3528.301000595,NaN,NaN,NaN,NaN,NaN
8464.21138838,3547.205209732,NaN,NaN,NaN,NaN,NaN
8482,NaN,NaN,32.06,32.133,30.406,30
8500.36963136,3545.527219772,NaN,NaN,NaN,NaN,NaN
8518.02487214,NaN,-2.963987179101,NaN,NaN,NaN,NaN
8536.10433272,NaN,-2.919078106061,NaN,NaN,NaN,NaN
8553,NaN,NaN,32.495,32.528,30.07,30
8570.10341776,3257.837533951,NaN,NaN,NaN,NaN,NaN
8588,NaN,NaN,32.69,32.722,29.908,30
8606.26162994,3551.180839539,NaN,NaN,NaN,NaN,NaN
8623.91894728,NaN,-3.008204512298,NaN,NaN,NaN,NaN
8641.9984276,NaN,-3.018338000402,NaN,NaN,NaN,NaN
8658,NaN,NaN,33.126,33.117,30.323,30
8675.99542974,3545.140028,NaN,NaN,NaN,NaN,NaN
8694,NaN,NaN,33.295,33.311,30.493,30
8711.73360406,NaN,-3.013616427779,NaN,NaN,NaN,NaN
8729.8130684,NaN,44.16810721159,NaN,NaN,NaN,NaN
8745.72924428,3403.787136078,NaN,NaN,NaN,NaN,NaN
8763.80836378,3544.382333755,NaN,NaN,NaN,NaN,NaN
8781.8875268,3552.155256271,NaN,NaN,NaN,NaN,NaN
8799,NaN,NaN,33.865,33.9,30.401,30
8815.4630726,3547.567605972,NaN,NaN,NaN,NaN,NaN
8833.54218974,3553.491830826,NaN,NaN,NaN,NaN,NaN
8851.62128902,3542.626619339,NaN,NaN,NaN,NaN,NaN
8869.28340074,NaN,49.12748560309,NaN,NaN,NaN,NaN
8886,NaN,NaN,34.339,34.378,29.996,30
8905.44240202,NaN,49.43058267236,NaN,NaN,NaN,NaN
8921,NaN,NaN,34.538,34.572,29.722,30
8939.01861892,NaN,-2.954081865028,NaN,NaN,NaN,NaN
8957.09813268,NaN,51.45285651088,NaN,NaN,NaN,NaN
8974,NaN,NaN,34.809,34.867,29.829,30
8991.0888649,3545.982837677,NaN,NaN,NaN,NaN,NaN
9008.7538144,NaN,-3.023749217391,NaN,NaN,NaN,NaN
9027.24712674,3527.219295502,NaN,NaN,NaN,NaN,NaN
9043,NaN,NaN,35.232,35.256,30.226,30
9060.8226272,3555.850028992,NaN,NaN,NaN,NaN,NaN
9079,NaN,NaN,35.426,35.45,30.407,30
9096.98092128,3554.868221283,NaN,NaN,NaN,NaN,NaN
9114.6480715,NaN,-2.939689205959,NaN,NaN,NaN,NaN
9132.72757602,NaN,55.80624938011,NaN,NaN,NaN,NaN
9150.8070551,NaN,-3.037221496925,NaN,NaN,NaN,NaN
9166.71468172,3536.991119385,NaN,NaN,NaN,NaN,NaN
9184.79379076,3555.263280869,NaN,NaN,NaN,NaN,NaN
9202.8729292,3275.408744812,NaN,NaN,NaN,NaN,NaN
9220,NaN,NaN,36.194,36.233,30.59,30
9236.44840782,3556.768417358,NaN,NaN,NaN,NaN,NaN
9255,NaN,NaN,36.393,36.433,30.566,30
9272.6066062,3555.565357208,NaN,NaN,NaN,NaN,NaN
9290.68572744,3286.154031754,NaN,NaN,NaN,NaN,NaN
9308.35709326,NaN,-3.043438307941,NaN,NaN,NaN,NaN
9326.43661982,NaN,-3.047354053706,NaN,NaN,NaN,NaN
9342.34036874,3357.415676117,NaN,NaN,NaN,NaN,NaN
9360.41948814,3555.746555328,NaN,NaN,NaN,NaN,NaN
9378.49859722,3314.142465591,NaN,NaN,NaN,NaN,NaN
9396.57771004,3553.157329559,NaN,NaN,NaN,NaN,NaN
9414.2513695,NaN,-3.122891765088,NaN,NaN,NaN,NaN
9432.33086528,NaN,-3.074758220464,NaN,NaN,NaN,NaN
9450.41039888,NaN,65.04618376493,NaN,NaN,NaN,NaN
9466.31140396,3539.324045181,NaN,NaN,NaN,NaN,NaN
9483.98667288,NaN,-3.188410773873,NaN,NaN,NaN,NaN
9502.46962758,3560.170888901,NaN,NaN,NaN,NaN,NaN
9518,NaN,NaN,37.894,37.894,30.608,30
9536.04509834,3555.621147156,NaN,NaN,NaN,NaN,NaN
9554.12421854,3561.503171921,NaN,NaN,NaN,NaN,NaN
9572.20336906,3550.039052963,NaN,NaN,NaN,NaN,NaN
9589,NaN,NaN,38.281,38.283,30.44,30
9605.77886924,3371.81854248,NaN,NaN,NaN,NaN,NaN
9624,NaN,NaN,38.471,38.478,30.562,30
9641.5365874,NaN,-3.135212231427,NaN,NaN,NaN,NaN
9659.6160865,NaN,-3.039061557502,NaN,NaN,NaN,NaN
9677.6956079,NaN,71.8645080924,NaN,NaN,NaN,NaN
9695,NaN,NaN,38.838,38.878,30.423,30
9711.27183672,NaN,-3.171712625772,NaN,NaN,NaN,NaN
9729.75011788,3562.480211258,NaN,NaN,NaN,NaN,NaN
9747.43080692,NaN,-3.205913119018,NaN,NaN,NaN,NaN
9763.32567116,3557.399749756,NaN,NaN,NaN,NaN,NaN
9781.00698178,NaN,-3.266481449828,NaN,NaN,NaN,NaN
9799.48394946,3549.71909523,NaN,NaN,NaN,NaN,NaN
9817.16600266,NaN,75.33482462168,NaN,NaN,NaN,NaN
9833.05942046,3565.074205399,NaN,NaN,NaN,NaN,NaN
9852,NaN,NaN,39.707,39.744,30.124,30
9869.21770618,3564.330816269,NaN,NaN,NaN,NaN,NaN
9887.29683792,3538.529157639,NaN,NaN,NaN,NaN,NaN
9905.37596046,3563.261032104,NaN,NaN,NaN,NaN,NaN
9923.06029698,NaN,-3.231476061046,NaN,NaN,NaN,NaN
9939,NaN,NaN,40.215,40.228,29.997,30
9957.03061658,3564.774036407,NaN,NaN,NaN,NaN,NaN
9975.10974074,3462.015628815,NaN,NaN,NaN,NaN,NaN
9993.18888454,3563.503265381,NaN,NaN,NaN,NaN,NaN
10010.87494806,NaN,-3.246214007959,NaN,NaN,NaN,NaN
10029,NaN,NaN,40.686,40.733,30.2,30
10047.03387024,NaN,-3.28075978905,NaN,NaN,NaN,NaN
10062.92271272,3306.588172913,NaN,NaN,NaN,NaN,NaN
10081.0018509,3563.6074543,NaN,NaN,NaN,NaN,NaN
10099.08101482,3427.95753479,NaN,NaN,NaN,NaN,NaN
10116.76896842,NaN,-3.260262310505,NaN,NaN,NaN,NaN
10134.84845732,NaN,-3.248516935855,NaN,NaN,NaN,NaN
10152.92791456,NaN,-3.315188223496,NaN,NaN,NaN,NaN
10171,NaN,NaN,41.47,41.517,30.563,30
10186.50414678,NaN,-3.286861814559,NaN,NaN,NaN,NaN
10204.9730515,3558.601617813,NaN,NaN,NaN,NaN,NaN
10222.66296876,NaN,89.22025561333,NaN,NaN,NaN,NaN
10240,NaN,NaN,41.86,41.9,30.132,30
10256.62770668,3562.823295593,NaN,NaN,NaN,NaN,NaN
10274.70682498,3569.412946701,NaN,NaN,NaN,NaN,NaN
10292.39773752,NaN,-3.299296367913,NaN,NaN,NaN,NaN
10308.28240688,3565.497398376,NaN,NaN,NaN,NaN,NaN
10328,NaN,NaN,42.362,42.389,30.076,30
10344.44064266,3561.287879944,NaN,NaN,NaN,NaN,NaN
10362.13245468,NaN,-3.333726665005,NaN,NaN,NaN,NaN
10380.21188774,NaN,-3.303557401523,NaN,NaN,NaN,NaN
10398,NaN,NaN,42.78,42.783,29.968,30
10414.17437442,3571.173429489,NaN,NaN,NaN,NaN,NaN
10431.86722412,NaN,-3.447494236752,NaN,NaN,NaN,NaN
10449.94663788,NaN,99.13135319948,NaN,NaN,NaN,NaN
10468.02601866,NaN,-3.374950028956,NaN,NaN,NaN,NaN
10485,NaN,NaN,43.253,43.261,30.107,30
10504.18476656,NaN,-3.399591892958,NaN,NaN,NaN,NaN
10520.06656936,3544.998884201,NaN,NaN,NaN,NaN,NaN
10538.14571602,3570.650339127,NaN,NaN,NaN,NaN,NaN
10556,NaN,NaN,43.646,43.656,29.986,30
10573.91945748,NaN,-3.522338811308,NaN,NaN,NaN,NaN
10591,NaN,NaN,43.839,43.85,29.871,30
10607.4954381,NaN,-3.523376071826,NaN,NaN,NaN,NaN
10625.95872352,3570.846319199,NaN,NaN,NaN,NaN,NaN
10643.65411594,NaN,-3.410529578105,NaN,NaN,NaN,NaN
10661,NaN,NaN,44.222,44.239,30.113,30
10677.6135711,3572.442293167,NaN,NaN,NaN,NaN,NaN
10695.69276318,3330.859661102,NaN,NaN,NaN,NaN,NaN
10713.38880032,NaN,-3.458202118054,NaN,NaN,NaN,NaN
10731.46815762,NaN,-3.4818071872,NaN,NaN,NaN,NaN
10748,NaN,NaN,44.719,44.728,29.92,30
10765.4268508,3572.72028923,NaN,NaN,NaN,NaN,NaN
10783.12343916,NaN,-3.53143690154,NaN,NaN,NaN,NaN
10801.20274304,NaN,-3.515891032293,NaN,NaN,NaN,NaN
10819,NaN,NaN,45.122,45.122,29.969,30
10835.16109536,3334.312438965,NaN,NaN,NaN,NaN,NaN
10853.24032384,3572.824478149,NaN,NaN,NaN,NaN,NaN
10870.93755484,NaN,-3.540417179465,NaN,NaN,NaN,NaN
10889.0169428,NaN,-3.67560214363,NaN,NaN,NaN,NaN
10904.89534668,3574.572563171,NaN,NaN,NaN,NaN,NaN
10922.97465114,3348.943710327,NaN,NaN,NaN,NaN,NaN
10940.67237002,NaN,-3.639216301963,NaN,NaN,NaN,NaN
10958.75175376,NaN,-3.560106735677,NaN,NaN,NaN,NaN
10976.83113726,NaN,-3.717401297763,NaN,NaN,NaN,NaN
10994.91050338,NaN,143.2834565639,NaN,NaN,NaN,NaN
11011,NaN,NaN,46.194,46.183,29.936,30
11028.86737754,3571.89822197,NaN,NaN,NaN,NaN,NaN
11046.56595046,NaN,-3.620561677963,NaN,NaN,NaN,NaN
11064.64529268,NaN,-3.669500583783,NaN,NaN,NaN,NaN
11082,NaN,NaN,46.552,46.5805,29.9715,30
11100.80405476,NaN,-3.779584076256,NaN,NaN,NaN,NaN
11118,NaN,NaN,46.758,46.778,29.977,30
11134.7601316,3578.84645462,NaN,NaN,NaN,NaN,NaN
11152.83939246,3530.626773834,NaN,NaN,NaN,NaN,NaN
11170.53880268,NaN,132.4204802513,NaN,NaN,NaN,NaN
11188,NaN,NaN,47.163,47.172,29.865,30
11204.49442734,3565.096616745,NaN,NaN,NaN,NaN,NaN
11222.57362504,3579.247951508,NaN,NaN,NaN,NaN,NaN
11240.27348376,NaN,-3.703926224262,NaN,NaN,NaN,NaN
11258.35286448,NaN,-3.770828479901,NaN,NaN,NaN,NaN
11274.22868796,3580.595493317,NaN,NaN,NaN,NaN,NaN
11292.3079231,3542.177200317,NaN,NaN,NaN,NaN,NaN
11310.00818524,NaN,111.5024238825,NaN,NaN,NaN,NaN
11328.08756492,NaN,-3.87527118437,NaN,NaN,NaN,NaN
11345,NaN,NaN,48.018,48.039,30.011,30
11362.04216542,3581.003665924,NaN,NaN,NaN,NaN,NaN
11380.12142002,3352.103471756,NaN,NaN,NaN,NaN,NaN
11397.82227048,NaN,-3.913500346243,NaN,NaN,NaN,NaN
11415,NaN,NaN,48.424,48.433,29.996,30
11431.77646516,3550.104618073,NaN,NaN,NaN,NaN,NaN
11449.85572434,3581.32147789,NaN,NaN,NaN,NaN,NaN
11467.55696744,NaN,-4.062963649631,NaN,NaN,NaN,NaN
11485.63634314,NaN,-4.086798522621,NaN,NaN,NaN,NaN
11503,NaN,NaN,48.887,48.917,30.032,30
11519.58996862,3467.083454132,NaN,NaN,NaN,NaN,NaN
11537.29167128,NaN,77.96587795019,NaN,NaN,NaN,NaN
11555.3710009,NaN,-4.14483435452,NaN,NaN,NaN,NaN
11572,NaN,NaN,49.293,49.3,29.946,30
11589.32425586,3583.477020264,NaN,NaN,NaN,NaN,NaN
11607.40353192,3361.423015594,NaN,NaN,NaN,NaN,NaN
11625.48280344,3582.232952118,NaN,NaN,NaN,NaN,NaN
11643.18506388,NaN,-4.114779178053,NaN,NaN,NaN,NaN
11661.26442412,NaN,-4.142300225794,NaN,NaN,NaN,NaN
11679.34378234,NaN,-4.269309341908,NaN,NaN,NaN,NaN
11695.21717942,3370.56016922,NaN,NaN,NaN,NaN,NaN
11713.29643294,3582.570552826,NaN,NaN,NaN,NaN,NaN
11730.99911668,NaN,-4.202407319099,NaN,NaN,NaN,NaN
11749.07849158,NaN,-4.168783780187,NaN,NaN,NaN,NaN
11765,NaN,NaN,50.118,50,30.238,30
11783.03077766,3383.883953094,NaN,NaN,NaN,NaN,NaN
11801.1099943,3582.699298859,NaN,NaN,NaN,NaN,NaN
11818.813213,NaN,-4.304085392505,NaN,NaN,NaN,NaN
11835,NaN,NaN,49.915,50,30.862,30
11854.9719541,NaN,68.42964142561,NaN,NaN,NaN,NaN
11870.84420146,3438.146829605,NaN,NaN,NaN,NaN,NaN
11888.54792344,NaN,-4.178685601801,NaN,NaN,NaN,NaN
11906,NaN,NaN,49.81,50,30.778,30
11924,NaN,NaN,49.789,50,30.708,30
11940.57847762,3585.134506226,NaN,NaN,NaN,NaN,NaN
11958.28267168,NaN,-4.145984072238,NaN,NaN,NaN,NaN
11976.73700878,3581.810235977,NaN,NaN,NaN,NaN,NaN
11992.23351676,3587.05663681,NaN,NaN,NaN,NaN,NaN
12010.31275744,3393.397569656,NaN,NaN,NaN,NaN,NaN
12028.01732974,NaN,-4.155772738159,NaN,NaN,NaN,NaN
12046.09670966,NaN,-4.109366331249,NaN,NaN,NaN,NaN
12063,NaN,NaN,49.847,50,30.412,30
12080.04702834,3587.255716324,NaN,NaN,NaN,NaN,NaN
12098.126306,3457.829713821,NaN,NaN,NaN,NaN,NaN
12115.8313921,NaN,-4.086106084287,NaN,NaN,NaN,NaN
12133,NaN,NaN,49.941,50,30.185,30
12151.99020908,NaN,-4.158995579928,NaN,NaN,NaN,NaN
12169,NaN,NaN,50.018,50,30.053,30
12185.93974942,3591.726303101,NaN,NaN,NaN,NaN,NaN
12204,NaN,NaN,50.002,50,30.105,30
12222.09826122,3591.070890427,NaN,NaN,NaN,NaN,NaN
12239.80421602,NaN,-4.261246882379,NaN,NaN,NaN,NaN
12255.67400966,3586.92574501,NaN,NaN,NaN,NaN,NaN
12275,NaN,NaN,50.075,50,30.213,30
12291.45950034,NaN,-4.138612188399,NaN,NaN,NaN,NaN
12309.5388611,NaN,55.35537377,NaN,NaN,NaN,NaN
12327.61825824,NaN,-4.249155055732,NaN,NaN,NaN,NaN
12345,NaN,NaN,50.183,50,29.964,30
12361.19417994,NaN,-4.286116920412,NaN,NaN,NaN,NaN
12379.2735835,NaN,-4.299130756408,NaN,NaN,NaN,NaN
12397.35294422,NaN,52.76047065854,NaN,NaN,NaN,NaN
12413.2219078,3593.412876129,NaN,NaN,NaN,NaN,NaN
12431,NaN,NaN,50.218,50,29.976,30
12449.38044074,3592.712640762,NaN,NaN,NaN,NaN,NaN
12467,NaN,NaN,50.214,50,30.177,30
12482.95622892,3588.372707367,NaN,NaN,NaN,NaN,NaN
12502,NaN,NaN,50.205,50,30.455,30
12519.1147803,3582.100391388,NaN,NaN,NaN,NaN,NaN
12536.82237388,NaN,49.2924079299,NaN,NaN,NaN,NaN
12552.6905694,3568.360328674,NaN,NaN,NaN,NaN,NaN
12572.98112388,NaN,47.08173125982,NaN,NaN,NaN,NaN
12588.47774502,NaN,-4.252838436514,NaN,NaN,NaN,NaN
12606.55708932,NaN,-4.223016090691,NaN,NaN,NaN,NaN
12624.63644782,NaN,46.06270045042,NaN,NaN,NaN,NaN
12642.71580992,NaN,-4.345648922026,NaN,NaN,NaN,NaN
12658.21242882,NaN,-4.461604170501,NaN,NaN,NaN,NaN
12676.29182698,NaN,44.94256898761,NaN,NaN,NaN,NaN
12694.3711377,NaN,-4.231534898281,NaN,NaN,NaN,NaN
12710.2382915,3589.591741562,NaN,NaN,NaN,NaN,NaN
12728.31751982,3595.118284225,NaN,NaN,NaN,NaN,NaN
12746.396788,3582.400798798,NaN,NaN,NaN,NaN,NaN
12764.47600372,3594.256639481,NaN,NaN,NaN,NaN,NaN
12780,NaN,NaN,50.111,50,30.278,30
12800,NaN,NaN,50.108,50,30.257,30
12816.13100082,3595.246076584,NaN,NaN,NaN,NaN,NaN
12834.21027164,3573.54927063,NaN,NaN,NaN,NaN,NaN
12851.91999962,NaN,40.43912515044,NaN,NaN,NaN,NaN
12870.36873076,3391.998291016,NaN,NaN,NaN,NaN,NaN
12887,NaN,NaN,50.078,50,30.273,30
12903.94446456,3595.332145691,NaN,NaN,NaN,NaN,NaN
12922.02373422,3537.49704361,NaN,NaN,NaN,NaN,NaN
12940.1030104,3594.171047211,NaN,NaN,NaN,NaN,NaN
12957,NaN,NaN,50.067,50,30.187,30
12975.89292184,NaN,-4.241091664881,NaN,NaN,NaN,NaN
12992,NaN,NaN,50.052,50,30.163,30
13009.46893666,NaN,-4.232570994645,NaN,NaN,NaN,NaN
13027.54830248,NaN,-4.264697432518,NaN,NaN,NaN,NaN
13045.62767194,NaN,-4.122026730329,NaN,NaN,NaN,NaN
13063,NaN,NaN,50.056,50,30.139,30
13079.2036682,NaN,33.42740237713,NaN,NaN,NaN,NaN
13097.65082936,3396.336078644,NaN,NaN,NaN,NaN,NaN
13115.36242264,NaN,-4.342998377979,NaN,NaN,NaN,NaN
13133.44177942,NaN,-4.250647965819,NaN,NaN,NaN,NaN
13151.52115592,NaN,-4.24258550629,NaN,NaN,NaN,NaN
13169,NaN,NaN,50.025,50,30.205,30
13185.4643349,3407.732009888,NaN,NaN,NaN,NaN,NaN
13203.17651238,NaN,-4.363493062556,NaN,NaN,NaN,NaN
13221.25586606,NaN,-4.335627891123,NaN,NaN,NaN,NaN
13239.33523166,NaN,-4.215183202177,NaN,NaN,NaN,NaN
13255,NaN,NaN,50.023,50,30.058,30
13273.27787746,3465.47293663,NaN,NaN,NaN,NaN,NaN
13291,NaN,NaN,50.013,50,30.075,30
13309,NaN,NaN,50.028,50,30.025,30
13324.93277114,3400.315523148,NaN,NaN,NaN,NaN,NaN
13343.01199512,3594.256639481,NaN,NaN,NaN,NaN,NaN
13361.09118196,3598.623752594,NaN,NaN,NaN,NaN,NaN
13377,NaN,NaN,50.042,50,30.05,30
13396.88406336,NaN,-4.423371516168,NaN,NaN,NaN,NaN
13413,NaN,NaN,50.048,50,30.088,30
13430.46005816,NaN,-4.33689262718,NaN,NaN,NaN,NaN
13448.5394474,NaN,-4.311791621149,NaN,NaN,NaN,NaN
13466.61884292,NaN,-4.345532041043,NaN,NaN,NaN,NaN
13483,NaN,NaN,50.029,50,30.03,30
13500.1948112,NaN,-4.34242002666,NaN,NaN,NaN,NaN
13518.2742409,NaN,-4.413008224219,NaN,NaN,NaN,NaN
13536.35359994,NaN,-4.361305385828,NaN,NaN,NaN,NaN
13552.21454468,3406.895875931,NaN,NaN,NaN,NaN,NaN
13570.29378642,3594.705581665,NaN,NaN,NaN,NaN,NaN
13588.37301432,3599.323511124,NaN,NaN,NaN,NaN,NaN
13606.08844246,NaN,-4.322384018451,NaN,NaN,NaN,NaN
13624,NaN,NaN,50.016,50,30.053,30
13640.02796064,3444.227218628,NaN,NaN,NaN,NaN,NaN
13658.10719834,3593.759059906,NaN,NaN,NaN,NaN,NaN
13675.82320136,NaN,-4.382492043078,NaN,NaN,NaN,NaN
13694.26565,3585.84022522,NaN,NaN,NaN,NaN,NaN
13711.98198794,NaN,20.03548294306,NaN,NaN,NaN,NaN
13730,NaN,NaN,50.017,50,30.088,30
13746,NaN,NaN,50.025,50,29.995,30
13763.99983342,3599.184513092,NaN,NaN,NaN,NaN,NaN
13781.7167125,NaN,-4.350825212896,NaN,NaN,NaN,NaN
13800.15828144,3598.076105118,NaN,NaN,NaN,NaN,NaN
13817.87540988,NaN,-4.216100089252,NaN,NaN,NaN,NaN
13835.95477794,NaN,-4.404827952385,NaN,NaN,NaN,NaN
13851.81326294,3599.035024643,NaN,NaN,NaN,NaN,NaN
13869.89252234,3514.29605484,NaN,NaN,NaN,NaN,NaN
13887.61011792,NaN,20.50319314003,NaN,NaN,NaN,NaN
13905.68950142,NaN,-4.319388885051,NaN,NaN,NaN,NaN
13922,NaN,NaN,50.048,50,30.004,30
13939.62673956,3598.875284195,NaN,NaN,NaN,NaN,NaN
13957.70596816,3399.070501328,NaN,NaN,NaN,NaN,NaN
13973.2024363,3591.96138382,NaN,NaN,NaN,NaN,NaN
13993,NaN,NaN,50.069,50,29.971,30
14009.36090222,3562.508106232,NaN,NaN,NaN,NaN,NaN
14027.44013808,3598.546266556,NaN,NaN,NaN,NaN,NaN
14045.15906266,NaN,-4.28922008723,NaN,NaN,NaN,NaN
14063.23841374,NaN,-4.249144811183,NaN,NaN,NaN,NaN
14079.09510542,3599.530220032,NaN,NaN,NaN,NaN,NaN
14097.17435316,3444.311141968,NaN,NaN,NaN,NaN,NaN
14114.89382124,NaN,-4.281043075025,NaN,NaN,NaN,NaN
14132.97318708,NaN,-4.329751245677,NaN,NaN,NaN,NaN
14149,NaN,NaN,50.069,50,30.249,30
14166.9085219,3599.253177643,NaN,NaN,NaN,NaN,NaN
14184.98773684,3403.692960739,NaN,NaN,NaN,NaN,NaN
14202.70796542,NaN,-4.305568523705,NaN,NaN,NaN,NaN
14220.78736336,NaN,-4.372702911496,NaN,NaN,NaN,NaN
14236.64268098,3526.948690414,NaN,NaN,NaN,NaN,NaN
14254.72192754,3598.892450333,NaN,NaN,NaN,NaN,NaN
14272.4427779,NaN,-4.322265740484,NaN,NaN,NaN,NaN
14290.5221703,NaN,-4.35370253399,NaN,NaN,NaN,NaN
14306.37687456,3599.930524826,NaN,NaN,NaN,NaN,NaN
14324.45610176,3402.396917343,NaN,NaN,NaN,NaN,NaN
14342.17757366,NaN,-4.347253590822,NaN,NaN,NaN,NaN
14360.2569011,NaN,-4.317544866353,NaN,NaN,NaN,NaN
14377,NaN,NaN,50.05,50,30.13,30
14394.1902758,3599.550962448,NaN,NaN,NaN,NaN,NaN
14412.26948318,3409.972667694,NaN,NaN,NaN,NaN,NaN
14429.99161156,NaN,-4.370742943138,NaN,NaN,NaN,NaN
14448,NaN,NaN,50.054,50,30.111,30
14463.92442166,3440.829515457,NaN,NaN,NaN,NaN,NaN
14482.0036686,3599.097728729,NaN,NaN,NaN,NaN,NaN
14499.72646488,NaN,-4.231873434037,NaN,NaN,NaN,NaN
14517.80585624,NaN,-4.355774261057,NaN,NaN,NaN,NaN
14534,NaN,NaN,50.05,50,30.059,30
14551.73788542,3406.88085556,NaN,NaN,NaN,NaN,NaN
14569.81712642,3598.516702652,NaN,NaN,NaN,NaN,NaN
14587.54067062,NaN,-4.376155789942,NaN,NaN,NaN,NaN
14605,NaN,NaN,50.054,50,30.083,30
14621.47201836,3599.813699722,NaN,NaN,NaN,NaN,NaN
14639.55122366,3419.734239578,NaN,NaN,NaN,NaN,NaN
14657.27542776,NaN,-4.291175864637,NaN,NaN,NaN,NaN
14675,NaN,NaN,50.05,50,30.065,30
14693,NaN,NaN,50.037,50,30.037,30
14709.28534326,3599.246501923,NaN,NaN,NaN,NaN,NaN
14727.01029912,NaN,-4.388245753944,NaN,NaN,NaN,NaN
14745.44378126,3596.325874329,NaN,NaN,NaN,NaN,NaN
14761,NaN,NaN,50.04,50,30.085,30
14779.01949684,3413.444042206,NaN,NaN,NaN,NaN,NaN
14796.74507484,NaN,-4.330555908382,NaN,NaN,NaN,NaN
14814.82444112,NaN,-4.339651204646,NaN,NaN,NaN,NaN
14832,NaN,NaN,50.017,50,30.099,30
14848.7536966,3599.925756454,NaN,NaN,NaN,NaN,NaN
14867,NaN,NaN,50.019,50,30.016,30
14884.5592491,NaN,-4.391584545374,NaN,NaN,NaN,NaN
14902,NaN,NaN,50.006,50,29.989,30
14920.7180498,NaN,-4.463898483664,NaN,NaN,NaN,NaN
14938,NaN,NaN,50.018,50,30.031,30
14954.64633428,3603.313684464,NaN,NaN,NaN,NaN,NaN
14972.72555238,3595.552444458,NaN,NaN,NaN,NaN,NaN
14990.804803,3602.456331253,NaN,NaN,NaN,NaN,NaN
15008.53237066,NaN,-4.322033375502,NaN,NaN,NaN,NaN
15025,NaN,NaN,49.997,50,30.215,30
15044.69119342,NaN,-4.357153084129,NaN,NaN,NaN,NaN
15060.18788626,NaN,-4.360375925899,NaN,NaN,NaN,NaN
15078.2672884,NaN,26.96219459176,NaN,NaN,NaN,NaN
15095,NaN,NaN,49.979,50,30.257,30
15113,NaN,NaN,49.995,50,30.191,30
15130,NaN,NaN,49.992,50,30.177,30
15148.0022172,NaN,-4.364638589323,NaN,NaN,NaN,NaN
15166.08160996,NaN,27.54252031446,NaN,NaN,NaN,NaN
15181.92809596,3603.568553925,NaN,NaN,NaN,NaN,NaN
15200.00727992,3594.218492508,NaN,NaN,NaN,NaN,NaN
15218.0865099,3602.622270584,NaN,NaN,NaN,NaN,NaN
15235.81652712,NaN,-4.304644651711,NaN,NaN,NaN,NaN
15252,NaN,NaN,49.991,50,30.212,30
